state_repeat,obs_repeat,state_type,ensemble,n,m,observable_type,rest_mode,l,num_observables,n_sample,rmse,max_error
0,0,haar_random,pauli,6,3,exact,random,3,10,10,0.8962512917882774,2.806774544191291
0,0,haar_random,pauli,6,3,exact,random,3,10,30,0.8673799013953817,2.526889539298834
0,0,haar_random,pauli,6,3,exact,random,3,10,100,1.7859257786909104,4.710892223083844
0,0,haar_random,pauli,6,3,exact,random,3,10,300,1.6878913850013517,5.047965439368065
0,0,haar_random,pauli,6,3,exact,random,3,10,1000,0.8332602572250808,2.374965439368067
0,0,haar_random,pauli,6,3,exact,random,3,10,3000,0.32347590768870205,0.9169654393680674
0,0,haar_random,clifford,6,3,exact,random,3,10,10,0.12887251130035052,0.22815476472124654
0,0,haar_random,clifford,6,3,exact,random,3,10,30,1.016103224579444,2.3157744435828156
0,0,haar_random,clifford,6,3,exact,random,3,10,100,0.5580784263691706,1.3194831286851125
0,0,haar_random,clifford,6,3,exact,random,3,10,300,0.3163903853170477,0.4963157227305695
0,0,haar_random,clifford,6,3,exact,random,3,10,1000,0.24786587534206075,0.36677454419129174
0,0,haar_random,clifford,6,3,exact,random,3,10,3000,0.09882641875998557,0.19522287263216898
0,0,haar_random,seeqst_uniform,6,3,exact,random,3,10,10,5.740594748842156,12.973110460701164
0,0,haar_random,seeqst_uniform,6,3,exact,random,3,10,30,3.000278976891235,8.42655878914204
0,0,haar_random,seeqst_uniform,6,3,exact,random,3,10,100,1.0568333604476337,2.453225455808708
0,0,haar_random,seeqst_uniform,6,3,exact,random,3,10,300,0.9192260525103566,1.4291077769161529
0,0,haar_random,seeqst_uniform,6,3,exact,random,3,10,1000,0.5356330759118796,0.9559654393680678
0,0,haar_random,seeqst_uniform,6,3,exact,random,3,10,3000,0.2433711007371725,0.4063509439360964
0,0,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,10,0.1288725113003505,0.22815476472124654
0,0,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,30,0.1288725113003505,0.22815476472124654
0,0,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,100,0.9645416438560782,1.5081547647212465
0,0,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,300,0.6325746991080133,1.1068895392988363
0,0,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,1000,0.43344578327436084,0.7874831286851148
0,0,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,3000,0.21518842152145568,0.44396543936806776
0,0,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,10,0.1288725113003505,0.22815476472124654
0,0,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,30,0.1288725113003505,0.22815476472124654
0,0,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,100,0.1288725113003505,0.22815476472124654
0,0,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,300,2.045668028477811,3.81910741467671
0,0,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,1000,1.284641610086129,3.118920000861625
0,0,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,3000,0.627044150907958,1.0251545801217277
0,0,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,10,0.1288725113003505,0.22815476472124654
0,0,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,30,1.671103035516077,5.269145320862468
0,0,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,100,0.7622843858357464,1.8281547647212466
0,0,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,300,0.6878316307604371,1.2546321060347343
0,0,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,1000,0.4247488590741737,1.0518452352787535
0,0,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,3000,0.3557394559475477,0.6785119019454201
0,1,haar_random,pauli,6,3,exact,random,3,10,10,0.10100971806049557,0.19707449371531519
0,1,haar_random,pauli,6,3,exact,random,3,10,30,0.8438335121900904,2.6497259873192642
0,1,haar_random,pauli,6,3,exact,random,3,10,100,0.2601318378983661,0.7597259873192653
0,1,haar_random,pauli,6,3,exact,random,3,10,300,0.37993069841913696,0.8410971958852275
0,1,haar_random,pauli,6,3,exact,random,3,10,1000,0.6293017675682026,1.6139946031660883
0,1,haar_random,pauli,6,3,exact,random,3,10,3000,0.39404450799260843,0.9266495008049781
0,1,haar_random,clifford,6,3,exact,random,3,10,10,3.5516519267571054,6.550274012680722
0,1,haar_random,clifford,6,3,exact,random,3,10,30,1.4917927226539358,2.197763862551891
0,1,haar_random,clifford,6,3,exact,random,3,10,100,0.8287034836622144,1.8751964817310207
0,1,haar_random,clifford,6,3,exact,random,3,10,300,0.5102764015516515,1.0085298150643558
0,1,haar_random,clifford,6,3,exact,random,3,10,1000,0.3288376724866271,0.6877216514176518
0,1,haar_random,clifford,6,3,exact,random,3,10,3000,0.21338836974587091,0.5143883180843185
0,1,haar_random,seeqst_uniform,6,3,exact,random,3,10,10,0.10100971806049557,0.19707449371531519
0,1,haar_random,seeqst_uniform,6,3,exact,random,3,10,30,2.3639558951424817,4.422661269832756
0,1,haar_random,seeqst_uniform,6,3,exact,random,3,10,100,1.206172852597125,2.522278348582347
0,1,haar_random,seeqst_uniform,6,3,exact,random,3,10,300,0.47195284422380135,0.8156116819156803
0,1,haar_random,seeqst_uniform,6,3,exact,random,3,10,1000,0.3703615452241778,0.7369028041147719
0,1,haar_random,seeqst_uniform,6,3,exact,random,3,10,3000,0.19476407218565164,0.39556947078143856
0,1,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,10,0.10100971806049557,0.19707449371531519
0,1,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,30,1.4137954739721632,4.463741160381982
0,1,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,100,1.2654576298905518,2.757074493715315
0,1,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,300,0.6504450868916459,1.0504078270486485
0,1,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,1000,0.3426757994416933,0.602278348582347
0,1,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,3000,0.21917689941080631,0.4008503501307037
0,1,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,10,0.10100971806049557,0.19707449371531519
0,1,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,30,0.10100971806049557,0.19707449371531519
0,1,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,100,0.10100971806049557,0.19707449371531519
0,1,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,300,2.053695180232666,3.8282164690239573
0,1,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,1000,0.6249955640432198,1.208036046831964
0,1,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,3000,0.5586792901529355,1.0390685799118584
0,1,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,10,0.10100971806049557,0.19707449371531519
0,1,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,30,0.10100971806049557,0.19707449371531519
0,1,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,100,1.204646291069235,3.154649500804979
0,1,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,300,0.7432469979123637,1.5546495008049788
0,1,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,1000,0.3808638970192952,0.7546495008049786
0,1,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,3000,0.15342421300295647,0.3518631483976914
0,2,haar_random,pauli,6,3,exact,random,3,10,10,4.39340850859301,8.042896988733315
0,2,haar_random,pauli,6,3,exact,random,3,10,30,1.685423636259746,2.6514713437837547
0,2,haar_random,pauli,6,3,exact,random,3,10,100,1.176327597327695,2.323557865026729
0,2,haar_random,pauli,6,3,exact,random,3,10,300,0.4833045518441757,0.7035578650267296
0,2,haar_random,pauli,6,3,exact,random,3,10,1000,0.3123229471509743,0.712647100519648
0,2,haar_random,pauli,6,3,exact,random,3,10,3000,0.2263503747468291,0.4696471005196482
0,2,haar_random,clifford,6,3,exact,random,3,10,10,0.10354420095977877,0.20754752332517468
0,2,haar_random,clifford,6,3,exact,random,3,10,30,0.10354420095977875,0.20754752332517468
0,2,haar_random,clifford,6,3,exact,random,3,10,100,0.6927782614184795,1.2427662918094722
0,2,haar_random,clifford,6,3,exact,random,3,10,300,0.487374528879306,0.9804525715964804
0,2,haar_random,clifford,6,3,exact,random,3,10,1000,0.2833849342077708,0.6987859049298141
0,2,haar_random,clifford,6,3,exact,random,3,10,3000,0.1686086318645739,0.2548046771170895
0,2,haar_random,seeqst_uniform,6,3,exact,random,3,10,10,4.067051156599226,12.857103011266682
0,2,haar_random,seeqst_uniform,6,3,exact,random,3,10,30,2.3687619527495247,4.3239003748571925
0,2,haar_random,seeqst_uniform,6,3,exact,random,3,10,100,0.8722998932110716,1.4875475233251747
0,2,haar_random,seeqst_uniform,6,3,exact,random,3,10,300,0.7934204395848314,1.75519532288291
0,2,haar_random,seeqst_uniform,6,3,exact,random,3,10,1000,0.24000321796977594,0.4325286562162432
0,2,haar_random,seeqst_uniform,6,3,exact,random,3,10,3000,0.21085228154627264,0.38239210026892706
0,2,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,10,6.9748179698353345,12.78364710051965
0,2,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,30,2.3022835414317586,4.250313767186315
0,2,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,100,1.1193131593760524,2.5017154336498595
0,2,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,300,0.4779170504563264,1.0608808566585082
0,2,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,1000,0.3191246494805416,0.5827662918094743
0,2,haar_random,seeqst_binomial_tuned,6,3,exact,random,3,10,3000,0.13867970992666825,0.25021418999184136
0,2,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,10,0.10354420095977876,0.20754752332517468
0,2,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,30,0.10354420095977876,0.20754752332517468
0,2,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,100,0.10354420095977876,0.20754752332517468
0,2,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,300,2.222139502593944,3.5739082671181164
0,2,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,1000,0.9800690038086043,1.9711376618600105
0,2,haar_random,seeqst_binomial_untuned,6,3,exact,random,3,10,3000,0.46638690544045747,0.8817950692674179
0,2,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,10,0.10354420095977876,0.20754752332517468
0,2,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,30,0.10354420095977876,0.20754752332517468
0,2,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,100,1.0146495769463024,1.726392100268927
0,2,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,300,0.5040475951958383,0.859119143341492
0,2,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,1000,0.3157274045528546,0.6885286562162433
0,2,haar_random,seeqst_unifsize_tuned,6,3,exact,random,3,10,3000,0.25719167057358827,0.4997254336022604
0,0,ghz,pauli,6,3,exact,random,3,10,10,2.6999999999999984,8.099999999999994
