state_type,ensemble,n_sample,rmse_mean,rmse_std,max_error_mean,max_error_std,num_state_repeats,num_observable_repeats
haar_random,clifford,100,0.8085590434511427,0.090398521031505,2.0613234688538076,0.3933972152014546,10,50
haar_random,clifford,500,0.35893511190784194,0.03996388590800059,0.9126107626360267,0.1575293174790836,10,50
haar_random,clifford,1000,0.25145379963254777,0.027104978951371976,0.6330384212250401,0.11407413279754486,10,50
haar_random,clifford,2000,0.18313149165893838,0.019900239759225998,0.46059510095789824,0.07020621927933886,10,50
haar_random,clifford,3000,0.14889641743967505,0.015570651659544953,0.3670157405056441,0.057639909023058634,10,50
haar_random,clifford,4000,0.12994454549868292,0.012953351249486527,0.3231476254178117,0.04819709229247306,10,50
haar_random,clifford,5000,0.11561677043671563,0.012110147313431983,0.2942936483844877,0.0508781941856198,10,50
haar_random,clifford,6000,0.10567403064299578,0.01106977287857393,0.261093752005491,0.04576871576914832,10,50
haar_random,pauli,100,2.618457756492203,0.6013253627929567,8.70646085911851,3.1584978193041238,10,50
haar_random,pauli,500,1.2027528473144593,0.17911099434399516,3.355712273847368,0.7319750796664505,10,50
haar_random,pauli,1000,0.8610868638219826,0.13271046529420377,2.3417917840197715,0.6078005841626443,10,50
haar_random,pauli,2000,0.5920707177930714,0.08402299329293964,1.5795416075156026,0.3726889431580438,10,50
haar_random,pauli,3000,0.4922838221828981,0.060211456451918985,1.2563314108912693,0.2512149552478063,10,50
haar_random,pauli,4000,0.42858037715825426,0.053327943138246514,1.1249435307420128,0.2662067809015646,10,50
haar_random,pauli,5000,0.3816422625662044,0.04251379892379354,0.9626533982967131,0.18528385777828224,10,50
haar_random,pauli,6000,0.3536110864280039,0.04172523104438098,0.8766244906241019,0.16735901682967597,10,50
haar_random,seeqst_binomial_tuned,100,0.5382277276690236,0.06585106820224093,1.358414875266861,0.22717599576593306,10,50
haar_random,seeqst_binomial_tuned,500,0.2366282622903781,0.026566882158923943,0.5873169230134372,0.10012993189198321,10,50
haar_random,seeqst_binomial_tuned,1000,0.16640329773929585,0.018251888959493444,0.41816293334594457,0.06349798478591052,10,50
haar_random,seeqst_binomial_tuned,2000,0.11999170406466726,0.013355281942196926,0.31107220259172613,0.06355840145707095,10,50
haar_random,seeqst_binomial_tuned,3000,0.10007703477113555,0.012080117786236121,0.24849730713936966,0.04457242410959993,10,50
haar_random,seeqst_binomial_tuned,4000,0.08447672175986652,0.010189843133814665,0.21260544985679058,0.037822282370472714,10,50
haar_random,seeqst_binomial_tuned,5000,0.07632564464111018,0.009148721176628256,0.19327741917436586,0.030924688924189054,10,50
haar_random,seeqst_binomial_tuned,6000,0.06919519019636812,0.008067006590195037,0.17490565627113833,0.02614398539966649,10,50
haar_random,seeqst_uniform,100,1.1499860385886678,0.21546065565311795,2.8626458666141685,0.8399720709550119,10,50
haar_random,seeqst_uniform,500,0.5001554567658547,0.07188034523295657,1.2768305324289309,0.25468057770949876,10,50
haar_random,seeqst_uniform,1000,0.3518176491154658,0.03924921849013063,0.8855900622426459,0.16817069490118808,10,50
haar_random,seeqst_uniform,2000,0.24935670137465846,0.028858313834071475,0.6254429793126006,0.1371033220091687,10,50
haar_random,seeqst_uniform,3000,0.21032638005862492,0.025865267443645968,0.5380356382053876,0.1205596668490815,10,50
haar_random,seeqst_uniform,4000,0.18123319355008344,0.02290754022416502,0.45603913083204967,0.11400150242240578,10,50
haar_random,seeqst_uniform,5000,0.1603239589330128,0.018179845667324536,0.4061236751422901,0.08861384268190854,10,50
haar_random,seeqst_uniform,6000,0.14761636407296805,0.016218025811666627,0.3659436062347335,0.0653148860223392,10,50
