state_repeat,obs_repeat,state_type,ensemble,n,m,num_terms,num_observables,min_xy,rest_mode,coeff_dist,estimator,mom_num_groups,n_sample,rmse,max_error
0,2,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,20,169.64712754216748,510.19152395758647
0,2,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,30,111.0367859455354,266.1180491635256
0,2,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,40,110.79336038784876,335.8018610243456
0,2,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,50,123.6323035771656,323.59100296987475
0,2,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,10,232.84894325266205,645.8436769762761
0,2,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,20,248.65775194469163,649.2343081657111
0,2,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,30,195.1139643919137,573.7391226801857
0,2,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,40,196.173039183283,774.2325303572546
0,2,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,50,193.83749305601773,718.9935125526631
0,2,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,10,263.17677702489425,866.0787503892006
0,2,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,20,145.30611980889054,430.081342954164
0,2,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,30,113.77920246804767,302.0871274119594
0,2,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,40,102.67639509451897,301.2121200599403
0,2,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,50,97.6296458599639,338.5404128127959
0,2,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,10,152.65362856730903,345.50587879850605
0,2,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,20,340.26022663020626,774.0939038490565
0,2,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,30,224.23555758988516,555.7842798796582
0,2,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,40,207.50803966007354,668.8683477342398
0,2,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,50,269.346844499607,1014.2606850223935
0,3,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,10,1.0874966880976615,2.217745809628677
0,3,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,20,2871.5719755534014,11168.611906214488
0,3,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,30,1914.3750310955704,7445.217509118924
0,3,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,40,1435.7766103324193,5583.520310571142
0,3,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,50,1148.6175990475413,4466.501991442473
0,3,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,10,236.91453467015594,650.3933328724244
0,3,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,20,132.28006527674324,321.0503614678683
0,3,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,30,121.86247419721218,445.72382534647477
0,3,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,40,113.17973288385782,264.6310840595125
0,3,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,50,140.01505379775008,346.6287489726727
0,3,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,10,214.83986616641081,558.1885582134537
0,3,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,20,251.31233846010954,702.5892021606174
0,3,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,30,179.86422264952714,525.9400061091571
0,3,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,40,186.05806893160812,386.368346002198
0,3,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,50,194.12939286799312,516.6303685797828
0,3,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,10,234.46569002577158,818.2907812129697
0,3,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,20,145.56137034514097,338.8306955035834
0,3,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,30,122.03837241103442,289.14780581645556
0,3,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,40,116.44369833422289,293.22921706157354
0,3,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,50,101.91210387032675,244.62065300313301
0,3,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,10,134.31994788051392,323.5081141054004
0,3,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,20,294.58447172027644,909.2812248845468
0,3,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,30,207.12125654985593,669.1802064162144
0,3,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,40,275.7912763011329,726.8851368622932
0,3,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,50,259.3385879733586,726.6490540700661
0,4,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,10,1.0148555676949926,2.65248272912861
0,4,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,20,2775.571782925472,13667.061071913235
0,4,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,30,1850.2973193022676,9110.707233040539
0,4,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,40,1387.6601310273202,6832.53031360419
0,4,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,50,1110.077852896409,5465.624161942381
0,4,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,10,316.4109739830351,1264.2342538447044
0,4,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,20,170.5036643794396,598.6249400020632
0,4,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,30,132.69541191866546,440.83691360405254
0,4,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,40,118.99281904201499,300.53888879919504
0,4,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,50,133.82031784280272,315.83327100827734
0,4,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,10,178.6714139090656,470.47159637542245
0,4,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,20,284.36575088477906,609.175915497885
0,4,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,30,224.7499036011145,555.7140259364985
0,4,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,40,205.89929046089324,560.6609311600567
0,4,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,50,193.4310353142112,482.04552536944493
0,4,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,10,300.11533082101704,786.0223407395484
0,4,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,20,197.11317876739287,435.4113078692092
0,4,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,30,134.62625005627132,299.3684346882352
0,4,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,40,118.95449019412852,295.7910702889683
0,4,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,50,96.12089056411564,253.20333236260754
0,4,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,10,151.35367139400972,418.24386341882695
0,4,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,20,303.8988469116719,893.8860051011715
0,4,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,30,208.1446249456876,567.4382423871195
0,4,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,40,193.6322781120277,684.8296671025699
0,4,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,50,245.1065703011621,971.2136318620627
0,5,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,10,0.9637451797914788,2.3774216456011477
0,5,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,20,1930.0834413496825,6396.4656458046275
0,5,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,30,1286.7176111516674,4264.057553875198
0,5,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,40,965.034756193461,3197.8535079104836
0,5,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,50,772.0250913316946,2558.131080331655
0,5,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,10,208.51709047469453,579.0794453359507
0,5,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,20,140.31906737932644,363.4492854597792
0,5,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,30,109.57759589419875,240.2632365194265
0,5,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,40,122.93040565718604,285.43803605223826
0,5,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,50,135.64921118168593,396.96130997465616
0,5,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,10,249.71258889669102,491.32286447453396
0,5,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,20,321.77079750969096,1029.2152140512126
0,5,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,30,220.83858011358117,652.0209932570394
0,5,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,40,211.1759557189043,467.61110332607376
0,5,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,50,214.1380843917267,478.58949576590027
0,5,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,10,209.20130564654974,461.25210607085853
0,5,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,20,143.61989441796334,498.4374891874158
0,5,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,30,114.98793947382264,255.48023129329934
0,5,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,40,96.77341029390672,216.71515124486677
0,5,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,50,86.34455549807643,187.29060591234588
0,5,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,10,145.4587281755736,408.2156767561471
0,5,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,20,338.8881292930421,1224.438243079685
0,5,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,30,236.97927961218826,841.3431879439343
0,5,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,40,241.85724305097816,633.7557769439134
0,5,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,50,286.4263332413987,707.5585147481895
0,6,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,10,1.0833352115212234,2.461489964800114
0,6,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,20,2622.2093228108415,10292.019632889807
0,6,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,30,1748.2152472207304,6861.409077496527
0,6,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,40,1311.2182629085037,5146.1037997998865
0,6,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,50,1049.0201151018678,4116.920633181902
0,6,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,10,278.3633719934269,703.3576755213974
0,6,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,20,162.70653064407458,341.6007127962633
0,6,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,30,131.07147894960966,343.8027691315725
0,6,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,40,126.25277341561709,280.59117971007004
0,6,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,50,143.89619507367567,419.6285109638594
0,6,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,10,308.2880358751753,868.8971025932614
0,6,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,20,310.79996506104493,873.2145100443371
0,6,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,30,224.09942270061921,582.2033546018084
0,6,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,40,199.56944986289074,419.9041043441697
0,6,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,50,184.4328044464191,426.9237539186472
0,6,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,10,245.41417495275624,560.0650200248257
0,6,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,20,149.46493845317391,472.90353877576416
0,6,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,30,122.87156140443346,296.24965681574247
0,6,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,40,122.53956469420298,306.88362854841347
0,6,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,50,98.49904938236818,264.08481033311756
0,6,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,10,170.73333588156834,436.14846717292033
0,6,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,20,319.41626422145777,818.5883729324138
0,6,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,30,212.4980803733806,535.3973917677508
0,6,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,40,242.9855702493809,816.1570728223022
0,6,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,50,263.5761553044298,622.7713287747093
0,7,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,10,1.036696342690245,2.251973030380587
0,7,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,20,2892.584724484231,9686.821718708765
0,7,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,30,1928.4109654292602,6457.556059087888
0,7,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,40,1446.324132170525,4842.9232292774495
0,7,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,50,1157.072069229063,3874.143531391187
0,7,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,10,326.4888891965136,1128.8280444279033
0,7,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,20,193.74778867791522,714.7321493890788
0,7,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,30,159.88173207602284,578.2036414626051
0,7,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,40,144.2719218388132,382.71650571876296
0,7,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,50,164.7560977277146,447.86072896348975
0,7,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,10,192.5530619301198,576.5576922966255
0,7,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,20,296.5662001355681,813.19814966376
0,7,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,30,234.86774582004165,620.034256559279
0,7,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,40,209.8450791478118,441.2837391370196
0,7,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,50,181.33802430388192,496.76683895478357
0,7,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,10,228.91426680619298,538.8140216641914
0,7,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,20,165.43244958740436,355.64305082569564
0,7,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,30,119.70537333082503,291.35460246898094
0,7,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,40,113.20224982774506,239.2932532313114
0,7,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,50,99.70552335934788,187.69726628593153
0,7,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,10,162.8303110124636,354.8077970469437
0,7,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,20,367.8977816330278,1160.1802671045614
0,7,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,30,249.6361855813864,817.9486616916777
0,7,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,40,252.2130894292343,829.0351338510608
0,7,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,50,241.57913170852993,613.1923794939719
0,8,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,10,1.031427739331722,3.0138832490595253
0,8,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,20,2611.69824805248,6264.7709723572825
0,8,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,30,1741.1321164569936,4175.509353821835
0,8,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,40,1305.8491015764646,3130.878544554111
0,8,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,50,1044.6793333819176,2504.100058993477
0,8,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,10,308.327229054221,777.975534510428
0,8,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,20,158.49693578261778,417.2957437976609
0,8,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,30,123.53378595979544,265.32038984482045
0,8,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,40,125.21533832003014,237.61524191558706
0,8,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,50,158.79503989735892,320.04069111082043
0,8,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,10,281.0402784803283,1057.482910269173
0,8,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,20,287.6246384051276,720.0481963869738
0,8,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,30,202.42080385949532,478.3603864751217
0,8,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,40,180.05329068796362,491.3718478666083
0,8,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,50,196.1018282107997,495.862657065825
0,8,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,10,260.7961666439958,767.3194159814182
0,8,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,20,155.27273306163835,492.1977513657107
0,8,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,30,134.7102888728142,331.0871852652084
0,8,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,40,120.53644694454042,297.1461122886156
0,8,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,50,112.10484805393332,281.3900014655737
0,8,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,10,175.0506476759569,532.9160504757873
0,8,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,20,392.5797842631223,1117.3197887808783
0,8,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,30,267.0100745678877,783.6080375953001
0,8,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,40,276.24519235214984,780.7753584801692
0,8,haar_random,seeqst_binomial_untuned,10,3,1000,50,1,z,normal,mean,1,50,281.35018969594955,637.7614119602429
0,9,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,10,1.0818864546632567,3.574779701544474
0,9,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,20,1932.443144062107,8124.5785852570325
0,9,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,30,1288.27380820921,5416.378418912852
0,9,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,40,966.1892157254813,4062.2783357407625
0,9,haar_random,pauli,10,3,1000,50,1,z,normal,mean,1,50,772.9385205924445,3249.8182858375085
0,9,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,10,286.457633760727,748.7785870848932
0,9,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,20,162.33475885966914,345.0569554948605
0,9,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,30,129.48459692921568,342.69312240924415
0,9,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,40,131.49740458446928,295.45495416173844
0,9,haar_random,clifford,10,3,1000,50,1,z,normal,mean,1,50,152.61914889581485,330.9319886050691
0,9,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,10,181.87381394938996,632.8523742073503
0,9,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,20,302.5852576235118,1041.0273405356502
0,9,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,30,212.22286522487494,684.4057571198335
0,9,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,40,176.70590816417538,443.9514221122824
0,9,haar_random,seeqst_uniform,10,3,1000,50,1,z,normal,mean,1,50,166.1840338115785,411.86783296414904
0,9,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,10,235.31751715659894,512.500408563838
0,9,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,20,165.76582901005872,347.16434531582655
0,9,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,30,122.04720240121648,308.068683264858
0,9,haar_random,seeqst_binomial_tuned,10,3,1000,50,1,z,normal,mean,1,40,112.49300897622133,273.7703825157884
