state_repeat,obs_repeat,state_type,ensemble,n,m,observable_type,rest_mode,l,num_observables,n_sample,rmse,max_error
0,0,haar_random,pauli,6,4,exact,random,4,10,10,7.691763022547708,24.322381777470095
0,0,haar_random,pauli,6,4,exact,random,4,10,30,2.5695722282179863,8.122381777470109
0,0,haar_random,pauli,6,4,exact,random,4,10,100,1.426121190548848,2.4523817774701144
0,0,haar_random,pauli,6,4,exact,random,4,10,300,0.7162132647888116,1.6327297125633904
0,0,haar_random,pauli,6,4,exact,random,4,10,1000,0.3784603938912035,0.7943622721176046
0,0,haar_random,pauli,6,4,exact,random,4,10,3000,0.25787764320869094,0.5513622721176047
0,0,haar_random,clifford,6,4,exact,random,4,10,10,3.5389619654760494,6.523585910168841
0,0,haar_random,clifford,6,4,exact,random,4,10,30,1.667413105118303,4.356919243502183
0,0,haar_random,clifford,6,4,exact,random,4,10,100,0.959840597496599,2.0008173452929503
0,0,haar_random,clifford,6,4,exact,random,4,10,300,0.5540217626188092,0.8539369541032734
0,0,haar_random,clifford,6,4,exact,random,4,10,1000,0.25709800837025454,0.3896377278823938
0,0,haar_random,clifford,6,4,exact,random,4,10,3000,0.13813283472118706,0.30297106121572737
0,0,haar_random,seeqst_uniform,6,4,exact,random,4,10,10,0.07377639546340044,0.16273476367232545
0,0,haar_random,seeqst_uniform,6,4,exact,random,4,10,30,0.07377639546340044,0.16273476367232545
0,0,haar_random,seeqst_uniform,6,4,exact,random,4,10,100,0.07377639546340044,0.16273476367232545
0,0,haar_random,seeqst_uniform,6,4,exact,random,4,10,300,0.660703343088963,1.7001798170957245
0,0,haar_random,seeqst_uniform,6,4,exact,random,4,10,1000,0.30200187188176153,0.5903706868523421
0,0,haar_random,seeqst_uniform,6,4,exact,random,4,10,3000,0.10163082300217482,0.1641798170957244
0,0,haar_random,seeqst_binomial_tuned,6,4,exact,random,4,10,10,2.8805184078885055,9.106013150429058
0,0,haar_random,seeqst_binomial_tuned,6,4,exact,random,4,10,30,0.9613234733497484,3.031013150429058
0,0,haar_random,seeqst_binomial_tuned,6,4,exact,random,4,10,100,0.8094165631074097,1.8352297125633916
0,0,haar_random,seeqst_binomial_tuned,6,4,exact,random,4,10,300,0.7414638212759278,1.8001182225298833
0,0,haar_random,seeqst_binomial_tuned,6,4,exact,random,4,10,1000,0.27325893218219216,0.6154932225298833
0,0,haar_random,seeqst_binomial_tuned,6,4,exact,random,4,10,3000,0.1370027911953795,0.3724932225298833
0,0,haar_random,seeqst_binomial_untuned,6,4,exact,random,4,10,10,0.07377639546340044,0.16273476367232545
0,0,haar_random,seeqst_binomial_untuned,6,4,exact,random,4,10,30,0.07377639546340044,0.16273476367232545
0,0,haar_random,seeqst_binomial_untuned,6,4,exact,random,4,10,100,0.07377639546340044,0.16273476367232545
0,0,haar_random,seeqst_binomial_untuned,6,4,exact,random,4,10,300,0.07377639546340044,0.16273476367232545
0,0,haar_random,seeqst_binomial_untuned,6,4,exact,random,4,10,1000,2.0702475361399855,6.542542405126498
0,0,haar_random,seeqst_binomial_untuned,6,4,exact,random,4,10,3000,1.520275152981065,2.204508206674585
0,0,haar_random,seeqst_unifsize_tuned,6,4,exact,random,4,10,10,0.07377639546340044,0.16273476367232545
0,0,haar_random,seeqst_unifsize_tuned,6,4,exact,random,4,10,30,0.07377639546340044,0.16273476367232545
0,0,haar_random,seeqst_unifsize_tuned,6,4,exact,random,4,10,100,0.9176838039161247,1.5235859101688607
0,0,haar_random,seeqst_unifsize_tuned,6,4,exact,random,4,10,300,0.6424271390340646,1.4872702874366084
0,0,haar_random,seeqst_unifsize_tuned,6,4,exact,random,4,10,1000,0.42162471452283157,0.6258230214894
0,0,haar_random,seeqst_unifsize_tuned,6,4,exact,random,4,10,3000,0.22522519827367093,0.5372702874366083
0,1,haar_random,pauli,6,4,exact,random,4,10,10,7.6705811939166555,24.25344894778247
0,1,haar_random,pauli,6,4,exact,random,4,10,30,2.709699564519878,8.053448947782483
0,1,haar_random,pauli,6,4,exact,random,4,10,100,1.422617855584908,2.5663049024036733
0,1,haar_random,pauli,6,4,exact,random,4,10,300,0.8641858435304829,1.6470714698963294
0,1,haar_random,pauli,6,4,exact,random,4,10,1000,0.2684144165489972,0.6021540509253982
0,1,haar_random,pauli,6,4,exact,random,4,10,3000,0.20024863441566523,0.3051540509253985
0,1,haar_random,clifford,6,4,exact,random,4,10,10,0.12269460560709322,0.20894531167873187
0,1,haar_random,clifford,6,4,exact,random,4,10,30,0.9344256219740465,2.177378535748103
0,1,haar_random,clifford,6,4,exact,random,4,10,100,0.8468717871301843,1.9059284313630638
0,1,haar_random,clifford,6,4,exact,random,4,10,300,0.3630992786801619,0.6170300351113267
0,1,haar_random,clifford,6,4,exact,random,4,10,1000,0.17288598645991962,0.3690715686369316
0,1,haar_random,clifford,6,4,exact,random,4,10,3000,0.16090709890731977,0.36907156863693136
0,1,haar_random,seeqst_uniform,6,4,exact,random,4,10,10,4.046187289461104,12.78928813091856
0,1,haar_random,seeqst_uniform,6,4,exact,random,4,10,30,2.979179141992338,8.397028430929659
0,1,haar_random,seeqst_uniform,6,4,exact,random,4,10,100,1.2291667806569466,2.423695097596325
0,1,haar_random,seeqst_uniform,6,4,exact,random,4,10,300,0.6192951466517587,1.3265510522175101
0,1,haar_random,seeqst_uniform,6,4,exact,random,4,10,1000,0.36166594658816836,0.6865510522175102
0,1,haar_random,seeqst_uniform,6,4,exact,random,4,10,3000,0.16287699836761838,0.3878843855508435
0,1,haar_random,seeqst_binomial_tuned,6,4,exact,random,4,10,10,0.12269460560709325,0.20894531167873187
0,1,haar_random,seeqst_binomial_tuned,6,4,exact,random,4,10,30,0.9246022728908078,2.901195097596325
0,1,haar_random,seeqst_binomial_tuned,6,4,exact,random,4,10,100,0.7268240525874832,1.0949467017779941
0,1,haar_random,seeqst_binomial_tuned,6,4,exact,random,4,10,300,0.4094515816089789,0.7911967017779942
0,1,haar_random,seeqst_binomial_tuned,6,4,exact,random,4,10,1000,0.27021119235798047,0.49575876322314766
0,1,haar_random,seeqst_binomial_tuned,6,4,exact,random,4,10,3000,0.16146007639456517,0.3023032982220059
0,1,haar_random,seeqst_binomial_untuned,6,4,exact,random,4,10,10,0.12269460560709325,0.20894531167873187
0,1,haar_random,seeqst_binomial_untuned,6,4,exact,random,4,10,30,0.12269460560709325,0.20894531167873187
0,1,haar_random,seeqst_binomial_untuned,6,4,exact,random,4,10,100,0.12269460560709325,0.20894531167873187
0,1,haar_random,seeqst_binomial_untuned,6,4,exact,random,4,10,300,0.12269460560709325,0.20894531167873187
0,1,haar_random,seeqst_binomial_untuned,6,4,exact,random,4,10,1000,0.12269460560709325,0.20894531167873187
0,1,haar_random,seeqst_binomial_untuned,6,4,exact,random,4,10,3000,1.333913166195905,2.222756753822117
0,1,haar_random,seeqst_unifsize_tuned,6,4,exact,random,4,10,10,0.12269460560709325,0.20894531167873187
0,1,haar_random,seeqst_unifsize_tuned,6,4,exact,random,4,10,30,0.12269460560709325,0.20894531167873187
