state_repeat,obs_repeat,state_type,ensemble,n,m,observable_type,rest_mode,l,num_observables,n_sample,rmse,max_error
0,0,haar_random,pauli,6,5,exact,random,5,10,10,32.6444230024816,73.06233957396267
0,0,haar_random,pauli,6,5,exact,random,5,10,30,11.203399855181557,24.4623395739627
0,0,haar_random,pauli,6,5,exact,random,5,10,100,3.47859466269372,7.452339573962718
0,0,haar_random,pauli,6,5,exact,random,5,10,300,1.6462691606931255,2.592339573962721
0,0,haar_random,pauli,6,5,exact,random,5,10,1000,0.863800862361942,1.6203395739627218
0,0,haar_random,pauli,6,5,exact,random,5,10,3000,0.3757726151516944,0.6483395739627226
0,0,haar_random,clifford,6,5,exact,random,5,10,10,4.121147093507931,13.027177697015475
0,0,haar_random,clifford,6,5,exact,random,5,10,30,2.282047552773767,6.527177697015485
0,0,haar_random,clifford,6,5,exact,random,5,10,100,0.9538124010513807,2.627177697015493
0,0,haar_random,clifford,6,5,exact,random,5,10,300,0.4760006449641244,0.8529256669802042
0,0,haar_random,clifford,6,5,exact,random,5,10,1000,0.33756907432650873,0.8123395739627218
0,0,haar_random,clifford,6,5,exact,random,5,10,3000,0.1680746840921409,0.40067290729605587
0,0,haar_random,seeqst_uniform,6,5,exact,random,5,10,10,0.1148536202678588,0.2142778246137898
0,0,haar_random,seeqst_uniform,6,5,exact,random,5,10,30,1.284828933436657,4.052388842052877
0,0,haar_random,seeqst_uniform,6,5,exact,random,5,10,100,0.7115568941677627,1.442339573962723
0,0,haar_random,seeqst_uniform,6,5,exact,random,5,10,300,0.909170614257946,1.9190555087195436
0,0,haar_random,seeqst_uniform,6,5,exact,random,5,10,1000,0.27343931597279986,0.4848223029845027
0,0,haar_random,seeqst_uniform,6,5,exact,random,5,10,3000,0.14271654817834262,0.33546762540397235
0,0,haar_random,seeqst_binomial_tuned,6,5,exact,random,5,10,10,1.64651505386879,3.036264627437251
0,0,haar_random,seeqst_binomial_tuned,6,5,exact,random,5,10,30,1.0185627454495225,1.9403753725627493
0,0,haar_random,seeqst_binomial_tuned,6,5,exact,random,5,10,100,0.5567922385489608,1.4427113725627492
0,0,haar_random,seeqst_binomial_tuned,6,5,exact,random,5,10,300,0.3203836055741074,0.5344649587373057
0,0,haar_random,seeqst_binomial_tuned,6,5,exact,random,5,10,1000,0.1732418856821436,0.2690963141248799
0,0,haar_random,seeqst_binomial_tuned,6,5,exact,random,5,10,3000,0.09806834540753034,0.14878497256274917
0,0,haar_random,seeqst_binomial_untuned,6,5,exact,random,5,10,10,0.1148536202678588,0.2142778246137898
0,0,haar_random,seeqst_binomial_untuned,6,5,exact,random,5,10,30,0.1148536202678588,0.2142778246137898
0,0,haar_random,seeqst_binomial_untuned,6,5,exact,random,5,10,100,0.1148536202678588,0.2142778246137898
0,0,haar_random,seeqst_binomial_untuned,6,5,exact,random,5,10,300,0.1148536202678588,0.2142778246137898
0,0,haar_random,seeqst_binomial_untuned,6,5,exact,random,5,10,1000,0.1148536202678588,0.2142778246137898
0,0,haar_random,seeqst_binomial_untuned,6,5,exact,random,5,10,3000,0.1148536202678588,0.2142778246137898
0,0,haar_random,seeqst_unifsize_tuned,6,5,exact,random,5,10,10,0.1148536202678588,0.2142778246137898
0,0,haar_random,seeqst_unifsize_tuned,6,5,exact,random,5,10,30,1.5820781889802056,2.6142778246137897
0,0,haar_random,seeqst_unifsize_tuned,6,5,exact,random,5,10,100,0.7951508415311618,1.2257221753862102
