state_repeat,obs_repeat,state_type,ensemble,n,m,observable_type,rest_mode,l,num_observables,n_sample,rmse,max_error
0,0,haar_random,pauli,5,3,exact,random,3,5,10,3.569199418261215,7.9734377669537855
0,0,haar_random,pauli,5,3,exact,random,3,5,50,0.6856484488219782,1.4934377669537895
0,0,haar_random,pauli,5,3,exact,random,3,5,200,0.5154195635344841,1.08843776695379
0,0,haar_random,clifford,5,3,exact,random,3,5,10,1.3973103427063651,3.108507629885038
0,0,haar_random,clifford,5,3,exact,random,3,5,50,0.6074595776875842,1.136301953357949
0,0,haar_random,clifford,5,3,exact,random,3,5,200,0.2893693762540375,0.5036392015518085
0,0,haar_random,seeqst_uniform,5,3,exact,random,3,5,10,4.997294222927632,6.591492370114958
0,0,haar_random,seeqst_uniform,5,3,exact,random,3,5,50,1.8647225897105586,2.7436980466420486
0,0,haar_random,seeqst_uniform,5,3,exact,random,3,5,200,0.7589722234072138,1.0885076298850427
0,0,haar_random,seeqst_binomial_tuned,5,3,exact,random,3,5,10,0.16506399481997652,0.19149237011495723
0,0,haar_random,seeqst_binomial_tuned,5,3,exact,random,3,5,50,2.1637172872343253,3.332051823677788
0,0,haar_random,seeqst_binomial_tuned,5,3,exact,random,3,5,200,0.8239882489778815,1.0595479256705127
0,0,haar_random,seeqst_binomial_untuned,5,3,exact,random,3,5,10,0.16506399481997652,0.19149237011495723
0,0,haar_random,seeqst_binomial_untuned,5,3,exact,random,3,5,50,0.16506399481997652,0.19149237011495723
0,0,haar_random,seeqst_binomial_untuned,5,3,exact,random,3,5,200,1.3214116714268989,2.936760798448191
0,0,haar_random,seeqst_unifsize_tuned,5,3,exact,random,3,5,10,3.6435959432582696,8.140170398544434
0,0,haar_random,seeqst_unifsize_tuned,5,3,exact,random,3,5,50,0.7930669438668888,1.740170398544434
0,0,haar_random,seeqst_unifsize_tuned,5,3,exact,random,3,5,200,0.5483513861182395,1.0085076298850426
