repeat,ensemble,n,estimator,mom_num_groups,n_sample,estimate,error,abs_error
35,seeqst_binomial_q0.5,10,median_of_means,6,45000,-4.7104,0.261735954999577,0.261735954999577
35,seeqst_binomial_q0.5,10,median_of_means,6,50000,-4.669626785071403,0.30250916992817434,0.30250916992817434
35,seeqst_binomial_tuned,10,median_of_means,6,10,0.0,4.972135954999577,4.972135954999577
35,seeqst_binomial_tuned,10,median_of_means,6,30,0.0,4.972135954999577,4.972135954999577
35,seeqst_binomial_tuned,10,median_of_means,6,100,0.0,4.972135954999577,4.972135954999577
35,seeqst_binomial_tuned,10,median_of_means,6,300,-4.470348358154296,0.501787596845281,0.501787596845281
35,seeqst_binomial_tuned,10,median_of_means,6,1000,-2.244150782205972,2.727985172793605,2.727985172793605
35,seeqst_binomial_tuned,10,median_of_means,6,3000,-3.42726707458496,1.544868880414617,1.544868880414617
35,seeqst_binomial_tuned,10,median_of_means,6,5000,-4.651022701561092,0.32111325343848485,0.32111325343848485
35,seeqst_binomial_tuned,10,median_of_means,6,10000,-4.248530352387536,0.7236056026120412,0.7236056026120412
35,seeqst_binomial_tuned,10,median_of_means,6,15000,-5.006790161132811,-0.03465420613323378,0.03465420613323378
35,seeqst_binomial_tuned,10,median_of_means,6,20000,-5.096706798975794,-0.1245708439762172,0.1245708439762172
35,seeqst_binomial_tuned,10,median_of_means,6,25000,-4.864517336445704,0.10761861855387256,0.10761861855387256
35,seeqst_binomial_tuned,10,median_of_means,6,30000,-4.976987838745115,-0.004851883745538466,0.004851883745538466
35,seeqst_binomial_tuned,10,median_of_means,6,35000,-5.032622587327254,-0.06048663232767737,0.06048663232767737
35,seeqst_binomial_tuned,10,median_of_means,6,40000,-5.230830662106736,-0.2586947071071588,0.2586947071071588
35,seeqst_binomial_tuned,10,median_of_means,6,45000,-5.165735880533852,-0.19359992553427485,0.19359992553427485
35,seeqst_binomial_tuned,10,median_of_means,6,50000,-5.1858115279201,-0.21367557292052286,0.21367557292052286
36,pauli,10,median_of_means,6,10,-5.624999999999997,-0.6528640450004204,0.6528640450004204
36,pauli,10,median_of_means,6,30,-11.699999999999987,-6.72786404500041,6.72786404500041
36,pauli,10,median_of_means,6,100,-7.312499999999995,-2.3403640450004177,2.3403640450004177
36,pauli,10,median_of_means,6,300,-6.929999999999996,-1.9578640450004192,1.9578640450004192
36,pauli,10,median_of_means,6,1000,-4.06626506024096,0.9058708947586167,0.9058708947586167
36,pauli,10,median_of_means,6,3000,-4.911749999999998,0.060385954999579106,0.060385954999579106
36,pauli,10,median_of_means,6,5000,-4.58238295318127,0.3897530018183071,0.3897530018183071
36,pauli,10,median_of_means,6,10000,-4.243397358943575,0.7287385960560018,0.7287385960560018
36,pauli,10,median_of_means,6,15000,-5.454899999999998,-0.4827640450004207,0.4827640450004207
36,pauli,10,median_of_means,6,20000,-5.688793879387935,-0.7166579243883584,0.7166579243883584
36,pauli,10,median_of_means,6,25000,-4.972035525684107,0.00010042931547005196,0.00010042931547005196
36,pauli,10,median_of_means,6,30000,-5.355449999999998,-0.38331404500042066,0.38331404500042066
36,pauli,10,median_of_means,6,35000,-5.284009086233497,-0.31187313123392,0.31187313123392
36,pauli,10,median_of_means,6,40000,-5.803386588658862,-0.8312506336592849,0.8312506336592849
36,pauli,10,median_of_means,6,45000,-5.008649999999997,-0.03651404500041977,0.03651404500041977
36,pauli,10,median_of_means,6,50000,-5.485674426977075,-0.5135384719774985,0.5135384719774985
36,clifford,10,median_of_means,6,10,-6.0101134505632525e-15,4.972135954999571,4.972135954999571
36,clifford,10,median_of_means,6,30,-6.064275400098998e-15,4.972135954999571,4.972135954999571
36,clifford,10,median_of_means,6,100,-1.6718036007976798e-15,4.972135954999575,4.972135954999575
36,clifford,10,median_of_means,6,300,6.8434358657318284e-15,4.972135954999584,4.972135954999584
36,clifford,10,median_of_means,6,1000,-6.174698795180699,-1.2025628401811224,1.2025628401811224
36,clifford,10,median_of_means,6,3000,-2.0499999999999936,2.9221359549995833,2.9221359549995833
36,clifford,10,median_of_means,6,5000,-3.383853541416552,1.5882824135830251,1.5882824135830251
36,clifford,10,median_of_means,6,10000,-5.229591836734674,-0.2574558817350967,0.2574558817350967
36,clifford,10,median_of_means,6,15000,-4.3049999999999855,0.6671359549995914,0.6671359549995914
36,clifford,10,median_of_means,6,20000,-4.228547854785464,0.7435881002141134,0.7435881002141134
36,clifford,10,median_of_means,6,25000,-4.2441790686509675,0.7279568863486094,0.7279568863486094
36,clifford,10,median_of_means,6,30000,-4.4587499999999824,0.5133859549995945,0.5133859549995945
36,clifford,10,median_of_means,6,35000,-4.9202811589233475,0.05185479607622945,0.05185479607622945
36,clifford,10,median_of_means,6,40000,-5.477891539153896,-0.5057555841543193,0.5057555841543193
36,clifford,10,median_of_means,6,45000,-5.432499999999981,-0.4603640450004036,0.4603640450004036
