state_type,ensemble,n_sample,rmse_mean,rmse_std,max_error_mean,max_error_std,num_state_repeats,num_observable_repeats
haar_random,clifford,10,2.5801753920947457,0.5679138818823687,8.158989761381171,2.7554032279641323,10,50
haar_random,clifford,50,1.1394594186858296,0.14652453477788924,3.1560360322004066,0.6308852909510828,10,50
haar_random,clifford,100,0.8010332820835478,0.09386187030349699,2.118019882791259,0.3876725286878429,10,50
haar_random,clifford,200,0.5651589161431446,0.06183883358978784,1.4663418082107604,0.27786084592179194,10,50
haar_random,clifford,400,0.3937749026572041,0.046557485038311044,1.0258775830091134,0.22067387203819522,10,50
haar_random,clifford,600,0.3249270091403134,0.03640340140771281,0.8182346629447336,0.14040614012682467,10,50
haar_random,clifford,800,0.28360190566543636,0.029473014399942547,0.7108340657864374,0.12696046122645638,10,50
haar_random,clifford,1000,0.25462898121133193,0.02594341777400394,0.6353412646629987,0.11337061525758818,10,50
haar_random,pauli,10,6.13441142863641,4.883596721519398,35.906283468593884,28.730851134123085,10,50
haar_random,pauli,50,2.9366883056094504,1.0232003952383102,13.263765285039097,4.485460373892798,10,50
haar_random,pauli,100,2.148977435366063,0.5676652200385593,8.0180324735204,2.5725546907190644,10,50
haar_random,pauli,200,1.5471011194455573,0.272282839971554,4.945278701931901,1.6611346474969149,10,50
haar_random,pauli,400,1.094850999718999,0.17576371023043,3.4138815399381626,0.8486545745446614,10,50
haar_random,pauli,600,0.9204642941531365,0.13656975155888085,2.777915596492819,0.6770698941758901,10,50
haar_random,pauli,800,0.7943269433371523,0.1122100962112908,2.3753827026528023,0.5620737858509809,10,50
haar_random,pauli,1000,0.7020994010326309,0.1000462041334669,2.0765254767704957,0.5626362803672698,10,50
haar_random,seeqst_binomial_tuned,10,1.407947965854952,0.5668910937981908,3.8921801891129926,1.8186085281397188,10,50
haar_random,seeqst_binomial_tuned,50,0.7854618419779447,0.1425693129018415,2.138296593117566,0.6162250279224928,10,50
haar_random,seeqst_binomial_tuned,100,0.551592558031138,0.07942482223478016,1.4200190923903457,0.32752112276864376,10,50
haar_random,seeqst_binomial_tuned,200,0.3881174090468353,0.04635917735976064,1.0120221936547895,0.18206095305284928,10,50
haar_random,seeqst_binomial_tuned,400,0.27386321610419884,0.03224625915236186,0.7069638224021417,0.12705176525074313,10,50
haar_random,seeqst_binomial_tuned,600,0.22275749041287712,0.027890620811489925,0.5630477950521745,0.10912121862164864,10,50
haar_random,seeqst_binomial_tuned,800,0.1930857187853317,0.023397022406737952,0.47948814451276195,0.08760299885146898,10,50
haar_random,seeqst_binomial_tuned,1000,0.17221549652421347,0.019941616517481074,0.4294648992550081,0.08064240698432655,10,50
haar_random,seeqst_binomial_untuned,10,0.12410448379440951,0.012300234419356034,0.30726997179535087,0.0496842510184179,10,50
haar_random,seeqst_binomial_untuned,50,0.12410448379440951,0.012300234419356034,0.30726997179535087,0.0496842510184179,10,50
haar_random,seeqst_binomial_untuned,100,0.12410448379440951,0.012300234419356034,0.30726997179535087,0.0496842510184179,10,50
haar_random,seeqst_binomial_untuned,200,0.12410448379440951,0.012300234419356034,0.30726997179535087,0.0496842510184179,10,50
haar_random,seeqst_binomial_untuned,400,0.12410448379440951,0.012300234419356034,0.30726997179535087,0.0496842510184179,10,50
haar_random,seeqst_binomial_untuned,600,0.12410448379440951,0.012300234419356034,0.30726997179535087,0.0496842510184179,10,50
haar_random,seeqst_binomial_untuned,800,2.8606763562902433,5.717825518765596,9.868708106890923,19.387568809666444,10,50
haar_random,seeqst_binomial_untuned,1000,3.403482622518846,5.262382093673198,11.75642547746065,17.769326114150015,10,50
haar_random,seeqst_uniform,10,3.38980997891577,2.4342576340189934,10.138704940943049,7.264593787209945,10,50
haar_random,seeqst_uniform,50,1.5409848922871905,0.4207036074755427,4.339690665035777,1.7045790934595997,10,50
haar_random,seeqst_uniform,100,1.1238572747073372,0.22979665243891204,3.0674722243177492,0.9429393265068308,10,50
haar_random,seeqst_uniform,200,0.7924114350217855,0.11156310456436504,2.1136583668710225,0.5138170692919276,10,50
haar_random,seeqst_uniform,400,0.5443562091730241,0.07297377148052141,1.4627828551489828,0.33747547208693446,10,50
haar_random,seeqst_uniform,600,0.4535809156482074,0.06122913611438655,1.1386459794466954,0.24094395825754494,10,50
haar_random,seeqst_uniform,800,0.39024862058619797,0.04702146326726798,0.9725400434803584,0.20054785193732957,10,50
haar_random,seeqst_uniform,1000,0.34817653184457986,0.042338898242299285,0.8893847303603339,0.1789742480207749,10,50
haar_random,seeqst_unifsize_tuned,10,2.119652012609073,1.5650499495657306,6.353855652502619,4.832908768030755,10,50
haar_random,seeqst_unifsize_tuned,50,1.0836709789242034,0.21589933347475196,2.954073214688319,1.0646267753007226,10,50
haar_random,seeqst_unifsize_tuned,100,0.7729480732411049,0.12219862328607535,2.058262320630171,0.510985123736209,10,50
haar_random,seeqst_unifsize_tuned,200,0.5444169909286426,0.06735839159165644,1.375116171099433,0.2549904604280754,10,50
haar_random,seeqst_unifsize_tuned,400,0.4132772031358282,0.04972770929871894,1.0555571214375727,0.1807476202639315,10,50
haar_random,seeqst_unifsize_tuned,600,0.34560729789525174,0.039137644351402975,0.8608004480113153,0.15203613495115997,10,50
haar_random,seeqst_unifsize_tuned,800,0.2957931258040858,0.03372752200501749,0.7466796411530453,0.15119763074653392,10,50
haar_random,seeqst_unifsize_tuned,1000,0.26653616821677767,0.030389112452001137,0.6742807079135384,0.14045066726642952,10,50
