repeat,ensemble,n,estimator,mom_num_groups,n_sample,estimate,error,abs_error
1,seeqst_binomial_tuned,10,mean,1,100,-5.960464477539062,-0.9883285225394847,0.9883285225394847
1,seeqst_binomial_tuned,10,mean,1,300,-9.437402089436848,-4.465266134437271,4.465266134437271
1,seeqst_binomial_tuned,10,mean,1,1000,-3.87430191040039,1.0978340445991868,1.0978340445991868
1,seeqst_binomial_tuned,10,mean,1,3000,-3.774960835774739,1.197175119224838,1.197175119224838
1,seeqst_binomial_tuned,10,mean,1,10000,-5.453824996948241,-0.48168904194866435,0.48168904194866435
1,seeqst_binomial_tuned,10,mean,1,20000,-5.2303075790405265,-0.2581716240409495,0.2581716240409495
1,seeqst_binomial_tuned,10,mean,1,30000,-5.220373471577961,-0.2482375165783841,0.2482375165783841
1,seeqst_binomial_tuned,10,mean,1,40000,-5.144625902175902,-0.1724899471763255,0.1724899471763255
1,seeqst_binomial_tuned,10,mean,1,50000,-5.188584327697753,-0.21644837269817607,0.21644837269817607
1,seeqst_binomial_tuned,10,mean,1,60000,-5.1856040954589835,-0.21346814045940654,0.21346814045940654
1,seeqst_binomial_tuned,10,mean,1,70000,-5.117484501429965,-0.1453485464303883,0.1453485464303883
1,seeqst_binomial_tuned,10,mean,1,80000,-5.0961971282958975,-0.1240611732963206,0.1240611732963206
1,seeqst_binomial_tuned,10,mean,1,90000,-5.08129596710205,-0.10916001210247295,0.10916001210247295
1,seeqst_binomial_tuned,10,mean,1,100000,-5.052983760833739,-0.0808478058341624,0.0808478058341624
2,pauli,10,mean,1,10,-1.7999999999999994,3.1721359549995776,3.1721359549995776
2,pauli,10,mean,1,30,-3.824999999999998,1.147135954999579,1.147135954999579
2,pauli,10,mean,1,100,-7.694999999999997,-2.72286404500042,2.72286404500042
2,pauli,10,mean,1,300,-5.722499999999998,-0.7503640450004214,0.7503640450004214
2,pauli,10,mean,1,1000,-4.601249999999999,0.37088595499957755,0.37088595499957755
2,pauli,10,mean,1,3000,-3.21825,1.7538859549995771,1.7538859549995771
2,pauli,10,mean,1,10000,-3.232125,1.740010954999577,1.740010954999577
2,pauli,10,mean,1,20000,-3.924,1.048135954999577,1.048135954999577
2,pauli,10,mean,1,30000,-5.08995,-0.11781404500042303,0.11781404500042303
2,pauli,10,mean,1,40000,-4.6756125,0.2965234549995772,0.2965234549995772
2,pauli,10,mean,1,50000,-4.788045,0.18409095499957662,0.18409095499957662
2,pauli,10,mean,1,60000,-4.638525,0.3336109549995774,0.3336109549995774
2,pauli,10,mean,1,70000,-4.742935714285714,0.2292002407138627,0.2292002407138627
2,pauli,10,mean,1,80000,-4.917121875,0.05501407999957664,0.05501407999957664
2,pauli,10,mean,1,90000,-4.733575,0.23856095499957686,0.23856095499957686
2,pauli,10,mean,1,100000,-4.7418075,0.23032845499957677,0.23032845499957677
2,clifford,10,mean,1,10,4.501967316622523e-15,4.972135954999581,4.972135954999581
2,clifford,10,mean,1,30,17.08333333333325,22.055469288332826,22.055469288332826
2,clifford,10,mean,1,100,15.37499999999995,20.347135954999526,20.347135954999526
2,clifford,10,mean,1,300,-1.7083333333333341,3.263802621666243,3.263802621666243
2,clifford,10,mean,1,1000,-3.8437499999999853,1.1283859549995916,1.1283859549995916
2,clifford,10,mean,1,3000,-3.4166666666666567,1.5554692883329202,1.5554692883329202
2,clifford,10,mean,1,10000,-3.766874999999997,1.2052609549995799,1.2052609549995799
2,clifford,10,mean,1,20000,-4.791874999999998,0.18026095499957862,0.18026095499957862
2,clifford,10,mean,1,30000,-4.817499999999999,0.15463595499957794,0.15463595499957794
2,clifford,10,mean,1,40000,-4.8687499999999995,0.10338595499957748,0.10338595499957748
2,clifford,10,mean,1,50000,-4.879,0.09313595499957739,0.09313595499957739
2,clifford,10,mean,1,60000,-4.565520833333332,0.4066151216662446,0.4066151216662446
2,clifford,10,mean,1,70000,-4.385535714285713,0.5866002407138637,0.5866002407138637
2,clifford,10,mean,1,80000,-4.423515624999999,0.5486203299995775,0.5486203299995775
2,clifford,10,mean,1,90000,-4.481527777777777,0.49060817722179983,0.49060817722179983
2,clifford,10,mean,1,100000,-4.622749999999999,0.3493859549995779,0.3493859549995779
2,seeqst_uniform,10,mean,1,10,0.0,4.972135954999577,4.972135954999577
2,seeqst_uniform,10,mean,1,30,0.0,4.972135954999577,4.972135954999577
2,seeqst_uniform,10,mean,1,100,-10.24,-5.267864045000423,5.267864045000423
2,seeqst_uniform,10,mean,1,300,0.0,4.972135954999577,4.972135954999577
2,seeqst_uniform,10,mean,1,1000,-1.024,3.948135954999577,3.948135954999577
2,seeqst_uniform,10,mean,1,3000,-3.7546666666666666,1.2174692883329103,1.2174692883329103
2,seeqst_uniform,10,mean,1,10000,-3.6864,1.285735954999577,1.285735954999577
2,seeqst_uniform,10,mean,1,20000,-4.1984,0.7737359549995766,0.7737359549995766
2,seeqst_uniform,10,mean,1,30000,-5.085866666666667,-0.11373071166709003,0.11373071166709003
