state_type,ensemble,n_sample,rmse_mean,rmse_std,max_error_mean,max_error_std,num_state_repeats,num_observable_repeats
haar_random,clifford,10,7.180750780442107,6.298726195176205,61.02498430661412,50.85995514867171,20,20
haar_random,clifford,30,5.31351991210073,2.056163147234626,32.31172112690104,9.777534318188847,20,20
haar_random,clifford,100,3.1568066675346302,0.527630795681837,12.35969825804601,4.104563871189614,20,20
haar_random,clifford,300,1.8304659395631,0.21410723463769982,6.374952976333747,1.6934731594667802,20,20
haar_random,clifford,1000,1.0066270223546299,0.08486256976985447,3.1464552920870976,0.6477045527510634,20,20
haar_random,clifford,3000,0.5830445914354135,0.04330164613421239,1.709418361519544,0.3040503849265552,20,20
haar_random,clifford,5000,0.4528528507083012,0.03467162073134599,1.305545769563432,0.2195909673879819,20,20
haar_random,clifford,10000,0.3194042871260483,0.023803975059373546,0.9088192955294534,0.14850400126919597,20,20
haar_random,clifford,15000,0.2619186539965793,0.01895794974676224,0.7414838416375932,0.12096849638758367,20,20
haar_random,clifford,20000,0.22647307635541594,0.016661394457201557,0.635753752543358,0.09893923859642186,20,20
haar_random,clifford,25000,0.2031632613506037,0.014918433582747293,0.5649741524158461,0.08860846461903912,20,20
haar_random,clifford,30000,0.18496771770789525,0.013111780842350367,0.5085303612699029,0.07777234228098565,20,20
haar_random,pauli,10,7.411935976196308,65.68353122203476,73.89581721167305,656.8604931196338,20,20
haar_random,pauli,30,7.411202307928082,37.435444911598054,73.89400300635799,374.3975320582348,20,20
haar_random,pauli,100,9.474011210058505,21.663308066725108,94.55003693602558,216.7161036498569,20,20
haar_random,pauli,300,9.945205799689905,11.315938111298347,89.11370587458278,98.05158347022373,20,20
haar_random,pauli,1000,6.64191119436255,3.932014095595609,47.56320608845123,24.84352619682412,20,20
haar_random,pauli,3000,4.3259690286898085,1.1354482959926688,20.944279934305555,5.517532668175273,20,20
haar_random,pauli,5000,3.405529640075965,0.6806741042111827,13.969519633005161,4.605506794805945,20,20
haar_random,pauli,10000,2.427721442642333,0.34039072561064265,8.888344497747843,3.1069903963559478,20,20
haar_random,pauli,15000,1.9739260145941997,0.24211936872907067,7.061905491142021,2.039061068846293,20,20
haar_random,pauli,20000,1.6967421122252924,0.19115271998951136,5.876356235475539,1.427146161166251,20,20
haar_random,pauli,25000,1.521100202179248,0.16496084365805627,5.139801958644963,1.111964125895172,20,20
haar_random,pauli,30000,1.3892946290291284,0.14125886941447283,4.49534649385336,0.9823601461458094,20,20
haar_random,seeqst_binomial_tuned,10,4.311887305562707,2.608269344468985,25.438910543435487,13.994128091389847,20,20
haar_random,seeqst_binomial_tuned,30,3.0875127755871485,0.7009262190832851,11.487817546261041,3.5617652304136884,20,20
haar_random,seeqst_binomial_tuned,100,1.6665379317207387,0.23180645794612256,5.745015820940836,1.5710566168999578,20,20
haar_random,seeqst_binomial_tuned,300,0.9808374832175908,0.09109072187743567,3.013747171711911,0.60964732404222,20,20
haar_random,seeqst_binomial_tuned,1000,0.5428945665963315,0.04329533006940923,1.5603485955403342,0.2837797193191835,20,20
haar_random,seeqst_binomial_tuned,3000,0.3122647137824746,0.023009811465563995,0.8734854728536725,0.12770026518879904,20,20
haar_random,seeqst_binomial_tuned,5000,0.24077045252175708,0.017350193480063135,0.6711605250821809,0.0988993796435814,20,20
haar_random,seeqst_binomial_tuned,10000,0.17105161186404888,0.01181947063520905,0.47204964356422124,0.06937391622306595,20,20
haar_random,seeqst_binomial_tuned,15000,0.14024494305819196,0.01020538205124343,0.38831256549471604,0.05512522185630972,20,20
haar_random,seeqst_binomial_tuned,20000,0.1210575660862221,0.009228467350136361,0.3337239293740762,0.05091507717708618,20,20
haar_random,seeqst_binomial_tuned,25000,0.10860242556625954,0.007782548308376101,0.29935098076229133,0.04449679641209979,20,20
haar_random,seeqst_binomial_tuned,30000,0.09907328615815715,0.006746271569621054,0.27145437075508766,0.0389738995370393,20,20
haar_random,seeqst_uniform,10,6.131797390295691,11.696238329478025,46.659957236779576,85.93180292235945,20,20
haar_random,seeqst_uniform,30,5.1542053705113275,5.708438579879581,35.03956013625347,37.0817078309104,20,20
haar_random,seeqst_uniform,100,4.247519000490346,1.616047820419156,20.002296781512335,5.388443606950611,20,20
haar_random,seeqst_uniform,300,2.5539538086869076,0.5095677682856792,9.251763091726776,3.381217453083302,20,20
haar_random,seeqst_uniform,1000,1.3573285558578556,0.1653120237416392,4.545451920555965,1.1388312612917755,20,20
haar_random,seeqst_uniform,3000,0.8174690641164364,0.07127388635431914,2.400204479163359,0.46888712406306365,20,20
haar_random,seeqst_uniform,5000,0.6300294896608585,0.04898888895482782,1.824285283250001,0.3243314809108086,20,20
haar_random,seeqst_uniform,10000,0.44626579162931973,0.0341706423073902,1.2862962603392714,0.2198881206186144,20,20
haar_random,seeqst_uniform,15000,0.36651643061876027,0.02667781371285021,1.0314373507727232,0.17285216481512342,20,20
haar_random,seeqst_uniform,20000,0.31829601211384617,0.023321175848293817,0.8979556086322671,0.1455623628806015,20,20
haar_random,seeqst_uniform,25000,0.2852330197964667,0.021756751934189095,0.8070472461993432,0.13598007611166013,20,20
haar_random,seeqst_uniform,30000,0.2603871649470093,0.019505176892865038,0.7315648459579879,0.12259534467429084,20,20
