state_repeat,obs_repeat,state_type,ensemble,n,m,observable_type,rest_mode,l,num_observables,n_sample,rmse,max_error
0,0,haar_random,pauli,6,2,exact,random,2,10,10,2.6527930496891976,8.197235917644777
0,0,haar_random,pauli,6,2,exact,random,2,10,30,1.5824206353680206,2.8482773582537146
0,0,haar_random,pauli,6,2,exact,random,2,10,100,0.5499064321331276,0.9582773582537158
0,0,haar_random,pauli,6,2,exact,random,2,10,300,0.38130981537861075,0.6882773582537159
0,0,haar_random,pauli,6,2,exact,random,2,10,1000,0.24813236346902418,0.5839933812208642
0,0,haar_random,pauli,6,2,exact,random,2,10,3000,0.2509073981755767,0.5942257338122413
0,0,haar_random,clifford,6,2,exact,random,2,10,10,2.0264800804758747,6.4027640823551994
0,0,haar_random,clifford,6,2,exact,random,2,10,30,1.1441157796817267,2.1298904677528427
0,0,haar_random,clifford,6,2,exact,random,2,10,100,0.5743836513194469,1.3972359176447788
0,0,haar_random,clifford,6,2,exact,random,2,10,300,0.638874422115317,1.3972359176447786
0,0,haar_random,clifford,6,2,exact,random,2,10,1000,0.3336913245032091,0.5687431731037437
0,0,haar_random,clifford,6,2,exact,random,2,10,3000,0.18569279838422653,0.3296732854458015
0,0,haar_random,seeqst_uniform,6,2,exact,random,2,10,10,4.047016231790426,12.794653191746653
0,0,haar_random,seeqst_uniform,6,2,exact,random,2,10,30,1.8853712981338653,4.2613198584133185
0,0,haar_random,seeqst_uniform,6,2,exact,random,2,10,100,1.124985843756762,2.4548481755592144
0,0,haar_random,seeqst_uniform,6,2,exact,random,2,10,300,0.4171059653472642,1.1748481755592144
0,0,haar_random,seeqst_uniform,6,2,exact,random,2,10,1000,0.2985956948172575,0.5187742661877583
0,0,haar_random,seeqst_uniform,6,2,exact,random,2,10,3000,0.12624178477260364,0.27511641415514526
0,0,haar_random,seeqst_binomial_tuned,6,2,exact,random,2,10,10,0.0896002762481675,0.1482773582537162
0,0,haar_random,seeqst_binomial_tuned,6,2,exact,random,2,10,30,0.0896002762481675,0.1482773582537162
0,0,haar_random,seeqst_binomial_tuned,6,2,exact,random,2,10,100,1.0469859437365325,1.8570771124152052
