state_type,ensemble,n_sample,rmse_mean,rmse_std,max_error_mean,max_error_std,num_state_repeats,num_observable_repeats
haar_random,clifford,100,0.8153574610441858,0.10088851658317909,2.2357665655081704,0.4585944428809466,10,50
haar_random,clifford,500,0.35681509664267147,0.03918931578806732,0.9227859654753522,0.19753781274307672,10,50
haar_random,clifford,1000,0.25380445638433935,0.027291742021357205,0.6510953595017598,0.13905738802497997,10,50
haar_random,clifford,2000,0.17822491312630673,0.018777100438285232,0.4456746934340783,0.07977325780882052,10,50
haar_random,clifford,3000,0.14542389757714247,0.015413969075529629,0.3646788041242388,0.06113043718290126,10,50
haar_random,clifford,4000,0.12747206784948986,0.013498326214311854,0.31702360937682417,0.04971810374514872,10,50
haar_random,clifford,5000,0.11412110363109582,0.011892104463298026,0.2838354057620796,0.04574064439285315,10,50
haar_random,clifford,6000,0.10484687308622669,0.01069307232166612,0.2623285549678706,0.04103919758059181,10,50
haar_random,pauli,100,2.0940258256298088,0.5123134353443046,7.734645166732627,1.9535082747138974,10,50
haar_random,pauli,500,0.965337992575499,0.14437069296534227,2.9771499717853476,0.8322787698175991,10,50
haar_random,pauli,1000,0.6817025127625234,0.09395358712137435,2.0660064110315757,0.5421104762344322,10,50
haar_random,pauli,2000,0.48287695453200963,0.06398971472082286,1.4014392272954157,0.32325637619356523,10,50
haar_random,pauli,3000,0.3991930026809813,0.0513183314186498,1.1179264564731832,0.22693260394407253,10,50
haar_random,pauli,4000,0.3494787885795999,0.04377992857229636,0.9814602800357513,0.20121220479779117,10,50
haar_random,pauli,5000,0.30756720548730454,0.03772366995671879,0.8672991526737226,0.20092950299444437,10,50
haar_random,pauli,6000,0.2814325855921609,0.035958748728553654,0.7938153863072007,0.1830863722012168,10,50
haar_random,seeqst_binomial_tuned,100,0.5353766508899674,0.06853958880116821,1.410598201286557,0.2915042316825961,10,50
haar_random,seeqst_binomial_tuned,500,0.2403255300589272,0.028049097153859393,0.6164191270252476,0.11493234062939217,10,50
haar_random,seeqst_binomial_tuned,1000,0.17386775617656763,0.016904901424050534,0.426574669700523,0.07349475842411185,10,50
haar_random,seeqst_binomial_tuned,2000,0.1230900116431061,0.013629798616909352,0.30529587836470734,0.055814711780488406,10,50
haar_random,seeqst_binomial_tuned,3000,0.10197621746498527,0.010320085665077305,0.2523129877665844,0.04533356099550002,10,50
haar_random,seeqst_binomial_tuned,4000,0.08862456762327037,0.009644934824022101,0.21893129721627927,0.032134534505839196,10,50
haar_random,seeqst_binomial_tuned,5000,0.07899035330891978,0.008333431763269322,0.19794494587016273,0.029901447488113662,10,50
haar_random,seeqst_binomial_tuned,6000,0.07253945653833294,0.007450542361266672,0.18067129652369715,0.029104252454625282,10,50
haar_random,seeqst_uniform,100,1.0951005194397239,0.2740651165126482,2.8360507966467763,1.01751856979028,10,50
haar_random,seeqst_uniform,500,0.49818841646333206,0.06672290892068858,1.2783129869769079,0.27245020881376364,10,50
haar_random,seeqst_uniform,1000,0.3571690534934579,0.038102463495828215,0.8983212954982427,0.1679041339465777,10,50
haar_random,seeqst_uniform,2000,0.2551253884971034,0.028422097547717805,0.6355941046991974,0.11922292302151158,10,50
haar_random,seeqst_uniform,3000,0.20853827837967714,0.022674494118432937,0.5249914593038812,0.09634235837557127,10,50
haar_random,seeqst_uniform,4000,0.17921259205765822,0.020719697265334323,0.4557908428633915,0.0915539492947423,10,50
haar_random,seeqst_uniform,5000,0.1605195650882182,0.018890723178280333,0.40897403400883386,0.07830078699107448,10,50
haar_random,seeqst_uniform,6000,0.1484073511749951,0.017757109779289487,0.37764248448872995,0.06525570546294773,10,50
