repeat,state_type,ensemble,n,n_sample,term_group,num_terms,rmse,mean_variance,max_error
2,neel,clifford,6,10,zz_long_range,10,1.9811612756158918,42.24999999999985,5.4999999999999885
2,neel,clifford,6,10,hopping,10,2.055480479109443,42.24999999999986,6.4999999999999885
2,neel,clifford,6,30,z_single,6,2.1048884900525104,114.1235632183904,3.333333333333326
2,neel,clifford,6,30,zz_long_range,10,1.46818103636968,83.52873563218361,3.333333333333326
2,neel,clifford,6,30,hopping,10,0.9689627902499072,57.30459770114921,2.166666666666663
2,neel,clifford,6,100,z_single,6,0.9697508271028505,75.89351851851818,2.2499999999999942
2,neel,clifford,6,100,zz_long_range,10,0.656696276828183,79.1654040404037,1.5999999999999948
2,neel,clifford,6,100,hopping,10,1.1444430960078336,62.69217171717148,2.5999999999999956
2,neel,clifford,6,300,z_single,6,0.42388197169250563,48.75785024154562,0.7833333333333337
2,neel,clifford,6,300,zz_long_range,10,0.4284014213069062,59.71050724637636,0.7333333333333303
2,neel,clifford,6,300,hopping,10,0.5691367732510925,60.43586956521701,1.0833333333333315
2,neel,clifford,6,1000,z_single,6,0.2616135827258728,51.488046379712564,0.48000000000000087
2,neel,clifford,6,1000,zz_long_range,10,0.2781321628291117,65.27942192192145,0.5599999999999963
2,neel,clifford,6,1000,hopping,10,0.2534166529650326,64.2199999999998,0.519999999999999
2,neel,clifford,6,3000,z_single,6,0.09982855673974657,62.890997925235716,0.14833333333333187
2,neel,clifford,6,3000,zz_long_range,10,0.15853583541619534,66.38049321996348,0.36499999999999844
2,neel,clifford,6,3000,hopping,10,0.15669060100862572,65.48477631432633,0.3683333333333326
2,neel,seeqst,6,10,z_single,6,0.25819888974716115,1.0370370370370372,0.4
2,neel,seeqst,6,10,zz_long_range,10,0.28284271247461906,1.0222222222222226,0.40000000000000013
2,neel,seeqst,6,10,hopping,10,0.0,0.0,0.0
2,neel,seeqst,6,30,z_single,6,0.2277100170213244,0.9808429118773946,0.3999999999999999
2,neel,seeqst,6,30,zz_long_range,10,0.1659986613065164,1.0059770114942528,0.33333333333333326
2,neel,seeqst,6,30,hopping,10,0.0,0.0,0.0
2,neel,seeqst,6,100,z_single,6,0.07483314773547882,1.0044444444444445,0.1399999999999999
2,neel,seeqst,6,100,zz_long_range,10,0.08944271909999157,1.0020202020202018,0.19999999999999996
2,neel,seeqst,6,100,hopping,10,0.5724334022399462,32.76799999999999,1.28
2,neel,seeqst,6,300,z_single,6,0.06565905201197408,0.9990189520624303,0.1200000000000001
2,neel,seeqst,6,300,zz_long_range,10,0.07524773898411982,0.9976633221850602,0.1200000000000001
2,neel,seeqst,6,300,hopping,10,0.9540556703999103,119.6379041248608,1.7066666666666668
2,neel,seeqst,6,1000,z_single,6,0.019390719429665335,1.0006246246246324,0.026000000000000023
2,neel,seeqst,6,1000,zz_long_range,10,0.023966643486312406,1.0004260260260218,0.04800000000000004
2,neel,seeqst,6,1000,hopping,10,0.2428629243009315,124.58400160160211,0.384
2,neel,seeqst,6,3000,z_single,6,0.009514122057158968,1.000242895780087,0.01666666666666672
2,neel,seeqst,6,3000,zz_long_range,10,0.013309979547525832,1.0001562298544175,0.02533333333333332
2,neel,seeqst,6,3000,hopping,10,0.1779767775113746,112.50929403134492,0.256
3,ground_state,pauli,6,10,z_single,6,0.4839736964424183,2.033333333333331,0.7479919903237043
3,ground_state,pauli,6,10,zz_long_range,10,0.5917446728397437,2.4299999999999975,0.8771620594577628
3,ground_state,pauli,6,10,hopping,10,1.1618240314366102,11.609999999999987,3.155043684901601
3,ground_state,pauli,6,30,z_single,6,0.22326148701208873,2.2793103448275844,0.5232834753401253
3,ground_state,pauli,6,30,zz_long_range,10,0.502702722220096,7.103793103448273,1.130908769747084
3,ground_state,pauli,6,30,hopping,10,0.49997274802366787,9.012413793103438,1.055043684901603
3,ground_state,pauli,6,100,z_single,6,0.14644204410480874,2.5680303030302998,0.27200800967629546
3,ground_state,pauli,6,100,zz_long_range,10,0.25258083484233007,9.655363636363623,0.3539596899224998
3,ground_state,pauli,6,100,hopping,10,0.2628764155723241,8.195727272727266,0.5349563150983959
3,ground_state,pauli,6,300,z_single,6,0.030029496086990272,2.460401337792636,0.05328347534012545
3,ground_state,pauli,6,300,zz_long_range,10,0.1281881131996899,8.682260869565212,0.22946468631879746
3,ground_state,pauli,6,300,hopping,10,0.20364459759912046,8.970682274247478,0.5349563150983959
3,ground_state,pauli,6,1000,z_single,6,0.042906193482533425,2.4554024024023984,0.09028347534012549
3,ground_state,pauli,6,1000,zz_long_range,10,0.08458271955174501,8.720464864864878,0.1410403100775
3,ground_state,pauli,6,1000,hopping,10,0.13037996855586836,8.554475675675684,0.282956315098396
3,ground_state,pauli,6,3000,z_single,6,0.047230511586711973,2.4270453484494774,0.06156478013683686
3,ground_state,pauli,6,3000,zz_long_range,10,0.04863592194235183,8.661324508169441,0.07983794054223703
3,ground_state,pauli,6,3000,hopping,10,0.06817738297570124,8.692057152384049,0.11495631509839604
3,ground_state,clifford,6,10,z_single,6,0.7740352520554391,1.2235718259646835e-30,0.845435219863163
3,ground_state,clifford,6,10,zz_long_range,10,2.722260344972592,84.49999999999969,5.974689265141744
3,ground_state,clifford,6,10,hopping,10,0.47747101927853136,1.3666576095231701e-30,0.5154095591112902
3,ground_state,clifford,6,30,z_single,6,1.0065469912273457,46.94444444444424,1.4186746763429583
3,ground_state,clifford,6,30,zz_long_range,10,1.0121093434779658,42.249999999999815,1.6413559318084205
3,ground_state,clifford,6,30,hopping,10,1.6118179042169805,84.49999999999966,2.611622981765059
3,ground_state,clifford,6,100,z_single,6,0.6882212495306906,48.72264309764282,1.226716524659871
3,ground_state,clifford,6,100,zz_long_range,10,0.5847025695361399,42.249999999999815,0.8771620594577628
3,ground_state,clifford,6,100,hopping,10,1.0503527959137053,71.22752525252484,1.5050436849016007
3,ground_state,clifford,6,300,z_single,6,0.5265312807896678,78.83212560386413,0.7686746763429594
3,ground_state,clifford,6,300,zz_long_range,10,0.43503467304330484,47.676086956521495,0.852706976744166
3,ground_state,clifford,6,300,hopping,10,0.41620645291059527,63.32789855072442,0.8782896484317286
3,ground_state,clifford,6,1000,z_single,6,0.3153148741646943,66.19942025358633,0.5195647801368339
3,ground_state,clifford,6,1000,zz_long_range,10,0.31342102042761516,63.76239739739691,0.6889712891122799
3,ground_state,clifford,6,1000,hopping,10,0.26234189116029905,64.43865115115065,0.5261145186566175
3,ground_state,clifford,6,3000,z_single,6,0.16638269648848403,63.72986180578717,0.2604352198631643
3,ground_state,clifford,6,3000,zz_long_range,10,0.19295894891390264,62.27599283094363,0.4289712891122812
3,ground_state,clifford,6,3000,hopping,10,0.1827693234758614,62.03438312770853,0.31337701823493586
3,ground_state,seeqst,6,10,z_single,6,0.32244405903853873,1.2296296296296296,0.5232834753401254
3,ground_state,seeqst,6,10,zz_long_range,10,0.191064141149766,1.52,0.38897128911228274
3,ground_state,seeqst,6,10,hopping,10,0.4774710192785315,0.0,0.5154095591112902
3,ground_state,seeqst,6,30,z_single,6,0.28798158567732873,1.3026819923371649,0.4520080096762956
3,ground_state,seeqst,6,30,zz_long_range,10,0.20023795438987746,1.439080459770115,0.3829163024924448
3,ground_state,seeqst,6,30,hopping,10,1.7633704522982419,109.2266666666666,3.8217103515682704
3,ground_state,seeqst,6,100,z_single,6,0.11870551288614999,1.4348148148148148,0.17671652465987475
3,ground_state,seeqst,6,100,zz_long_range,10,0.14115905380340482,1.4606868686868693,0.22291630249244476
3,ground_state,seeqst,6,100,hopping,10,1.0054849584321455,98.30399999999996,1.7954095591112902
3,ground_state,seeqst,6,300,z_single,6,0.09949870732127053,1.3747008547008541,0.14534134300962898
3,ground_state,seeqst,6,300,zz_long_range,10,0.11941928434609561,1.4494983277591977,0.18751252914165717
3,ground_state,seeqst,6,300,hopping,10,0.3743745156007251,141.9946666666662,0.5154095591112902
3,ground_state,seeqst,6,1000,z_single,6,0.026517501327171285,1.4255422088755552,0.035283475340125325
3,ground_state,seeqst,6,1000,zz_long_range,10,0.03676752206510635,1.5647647647647678,0.07946468631879733
3,ground_state,seeqst,6,1000,hopping,10,0.27342128228562096,124.36095615615484,0.451043684901604
3,ground_state,seeqst,6,3000,z_single,6,0.018889101165320065,1.4219213812011091,0.03338319132654133
3,ground_state,seeqst,6,3000,zz_long_range,10,0.017567928474030135,1.5629842836501107,0.032908769747084454
3,ground_state,seeqst,6,3000,hopping,10,0.09776191362031789,136.32791872846673,0.25259044088870986
3,neel,pauli,6,10,z_single,6,0.5700877125495689,1.583333333333332,1.0
3,neel,pauli,6,10,zz_long_range,10,0.5205766033928148,7.109999999999995,1.0
3,neel,pauli,6,10,hopping,10,0.6971370023173346,12.059999999999985,0.8999999999999998
3,neel,pauli,6,30,z_single,6,0.15811388300841928,1.9224137931034468,0.3000000000000004
3,neel,pauli,6,30,zz_long_range,10,0.37282703764614505,6.321724137931031,0.7000000000000002
3,neel,pauli,6,30,hopping,10,0.6363961030678923,11.032758620689641,1.199999999999999
3,neel,pauli,6,100,z_single,6,0.12206555615733712,1.974848484848483,0.2200000000000003
3,neel,pauli,6,100,zz_long_range,10,0.20656718035544755,7.5215454545454445,0.3700000000000001
3,neel,pauli,6,100,hopping,10,0.3294540939190161,9.872181818181806,0.5399999999999997
3,neel,pauli,6,300,z_single,6,0.08336666000266528,2.0114214046822734,0.17999999999999972
3,neel,pauli,6,300,zz_long_range,10,0.15678010077812807,8.05828093645484,0.22999999999999976
3,neel,pauli,6,300,hopping,10,0.15530614926653732,9.294862876254177,0.3299999999999998
3,neel,pauli,6,1000,z_single,6,0.044977772288097954,2.013990990990987,0.06499999999999972
3,neel,pauli,6,1000,zz_long_range,10,0.07588939319825909,8.424064864864878,0.1429999999999998
3,neel,pauli,6,1000,hopping,10,0.07333757563486806,8.945967567567516,0.12599999999999995
3,neel,pauli,6,3000,z_single,6,0.02348758537327048,1.9921123707902495,0.038000000000000145
3,neel,pauli,6,3000,zz_long_range,10,0.04091943303615046,7.989788862954233,0.07399999999999984
3,neel,pauli,6,3000,hopping,10,0.06214418717788494,9.133282527509031,0.147
3,neel,clifford,6,10,z_single,6,2.4238399287081607,70.41666666666644,5.49999999999999
3,neel,clifford,6,10,zz_long_range,10,2.6172504656604754,84.4999999999997,5.4999999999999885
3,neel,clifford,6,10,hopping,10,8.968082988287626e-17,8.042651248481392e-32,1.8041124150158794e-16
3,neel,clifford,6,30,z_single,6,1.6569159213340794,68.79789272030625,3.333333333333326
3,neel,clifford,6,30,zz_long_range,10,1.7591033069278315,82.55747126436749,3.333333333333326
3,neel,clifford,6,30,hopping,10,2.055480479109443,126.74999999999947,4.333333333333325
3,neel,clifford,6,100,z_single,6,0.6357410374253549,41.965488215488044,1.0
3,neel,clifford,6,100,zz_long_range,10,0.5943483826847671,70.97146464646438,1.0
3,neel,clifford,6,100,hopping,10,0.9419394885023116,71.6542929292926,1.9499999999999957
3,neel,clifford,6,300,z_single,6,0.3127684032540281,53.4051932367147,0.5666666666666673
3,neel,clifford,6,300,zz_long_range,10,0.2702365219169643,57.082246376811064,0.5666666666666675
3,neel,clifford,6,300,hopping,10,0.35601966237835736,69.11195652173885,0.43333333333333296
3,neel,clifford,6,1000,z_single,6,0.16416455159381924,66.55960960960971,0.2999999999999974
3,neel,clifford,6,1000,zz_long_range,10,0.1746210182080034,63.68669419419365,0.2999999999999974
3,neel,clifford,6,1000,hopping,10,0.22233420789433148,70.57864614614542,0.3249999999999996
3,neel,clifford,6,3000,z_single,6,0.11284617520881816,63.34338020080815,0.1983333333333347
3,neel,clifford,6,3000,zz_long_range,10,0.10769942742032855,64.75548599533296,0.25666666666666504
3,neel,clifford,6,3000,hopping,10,0.12927576038152766,69.29638657330162,0.2599999999999995
3,neel,seeqst,6,10,z_single,6,0.3055050463303893,1.0074074074074073,0.6
3,neel,seeqst,6,10,zz_long_range,10,0.3464101615137754,0.9777777777777776,0.6000000000000001
3,neel,seeqst,6,10,hopping,10,0.0,0.0,0.0
3,neel,seeqst,6,30,z_single,6,0.14656562175858798,1.0122605363984674,0.2666666666666667
3,neel,seeqst,6,30,zz_long_range,10,0.17126976771553504,1.004137931034483,0.33333333333333337
3,neel,seeqst,6,30,hopping,10,2.698476936677017,218.45333333333323,4.266666666666667
3,neel,seeqst,6,100,z_single,6,0.1098483803552272,0.9979124579124576,0.18000000000000005
3,neel,seeqst,6,100,zz_long_range,10,0.1109954954040929,0.9976565656565656,0.19999999999999996
3,neel,seeqst,6,100,hopping,10,0.9914837366290988,98.30399999999995,1.28
3,neel,seeqst,6,300,z_single,6,0.07841012784167709,0.9971757710888166,0.15333333333333332
3,neel,seeqst,6,300,zz_long_range,10,0.06511528238439886,0.999090301003346,0.1266666666666667
3,neel,seeqst,6,300,hopping,10,0.4673899157377418,87.45439464882904,0.8533333333333334
3,neel,seeqst,6,1000,z_single,6,0.019061304607327748,1.0006373039706329,0.040000000000000036
3,neel,seeqst,6,1000,zz_long_range,10,0.028255972819919005,1.0002018018018035,0.06400000000000006
3,neel,seeqst,6,1000,hopping,10,0.3238172324012421,131.09824064064026,0.64
3,neel,seeqst,6,3000,z_single,6,0.021059000011431708,0.9998898151235694,0.04133333333333333
3,neel,seeqst,6,3000,zz_long_range,10,0.013323329580518168,1.0001558741802947,0.022666666666666613
3,neel,seeqst,6,3000,hopping,10,0.15964404850235484,128.90494876069772,0.3413333333333333
