state_repeat,obs_repeat,state_type,ensemble,n,num_observables,n_sample,rmse,mean_variance,max_error
0,0,random_stabilizer,seeqst,4,5,800,0.20552372125864207,32.254077596996424,0.32
0,1,random_stabilizer,pauli,4,5,10,1.207476707849886,3.7799999999999963,2.699999999999999
0,1,random_stabilizer,pauli,4,5,50,0.34152598729818484,64.68097959183666,0.5399999999999998
0,1,random_stabilizer,pauli,4,5,200,0.5324471804789651,59.7934673366834,0.8099999999999996
0,1,random_stabilizer,pauli,4,5,800,0.1873048984944066,50.61268272841042,0.2699999999999999
0,1,random_stabilizer,clifford,4,5,10,0.7602631123499279,5.7799999999999905,1.6999999999999988
0,1,random_stabilizer,clifford,4,5,50,0.37245133910351264,14.013551020408133,0.6799999999999994
0,1,random_stabilizer,clifford,4,5,200,0.240416305603426,14.46452261306526,0.5099999999999997
0,1,random_stabilizer,clifford,4,5,800,0.08175038226210317,15.040117021276632,0.1699999999999999
0,1,random_stabilizer,seeqst,4,5,10,1.4310835055998656,20.480000000000004,3.2
0,1,random_stabilizer,seeqst,4,5,50,0.5724334022399462,24.74318367346936,0.64
0,1,random_stabilizer,seeqst,4,5,200,0.14310835055998655,34.97037185929652,0.16
0,1,random_stabilizer,seeqst,4,5,800,0.17977764043395386,34.05825281601995,0.36
1,0,haar_random,pauli,4,5,10,1.4287529586956909,21.059999999999985,2.4299326479386143
1,0,haar_random,pauli,4,5,50,0.3607559243803401,13.442693877551012,0.5910845857130673
1,0,haar_random,pauli,4,5,200,0.489432517081935,30.62695477386934,0.9656940726573047
1,0,haar_random,pauli,4,5,800,0.15293920821693968,25.250077284105394,0.30381735206138505
1,0,haar_random,clifford,4,5,10,1.4322524724575192,30.1844444444444,2.0385470709547704
1,0,haar_random,clifford,4,5,50,0.34630273452794913,12.904734693877515,0.6100673520613848
1,0,haar_random,clifford,4,5,200,0.3388596701071068,15.72653768844215,0.4264529290452268
1,0,haar_random,clifford,4,5,800,0.18042688011982158,15.596867021276703,0.2989529290452273
1,0,haar_random,seeqst,4,5,10,0.2168443389384845,0.6133333333333335,0.3385470709547723
1,0,haar_random,seeqst,4,5,50,0.7158186848216171,25.01224489795918,1.274499781003359
1,0,haar_random,seeqst,4,5,200,0.4775501778871843,25.96944723618092,0.794499781003359
1,0,haar_random,seeqst,4,5,800,0.07757285031375076,31.116984981226246,0.15108458571306765
1,1,haar_random,pauli,4,5,10,0.46597713276397806,3.239999999999996,0.7392644378852029
1,1,haar_random,pauli,4,5,50,0.7153069886100486,29.874122448979573,0.8879404818376981
1,1,haar_random,pauli,4,5,200,0.3041704975601429,16.630236180904507,0.4757190329562499
1,1,haar_random,pauli,4,5,800,0.19038908064729224,18.83749280350427,0.2767467593985271
1,1,haar_random,clifford,4,5,10,1.2998594779194217,23.119999999999955,1.5392644378852018
1,1,haar_random,clifford,4,5,50,0.4161912522256724,15.075183673469343,0.6792809670437492
1,1,haar_random,clifford,4,5,200,0.30258899266561307,14.258301507537656,0.45480156241875913
1,1,haar_random,clifford,4,5,800,0.12641928789042162,15.042377659574527,0.15325324060147286
1,1,haar_random,seeqst,4,5,10,2.8058999035276027,81.92000000000002,3.3920595181623012
1,1,haar_random,seeqst,4,5,50,1.1246246714298798,48.31608163265308,1.60980156241876
1,1,haar_random,seeqst,4,5,200,0.2082586386022055,45.128040201004985,0.32980156241876
1,1,haar_random,seeqst,4,5,800,0.0996412534692913,30.207999999999988,0.1920595181623011
1,0,ghz,pauli,4,5,10,0.0,0.0,0.0
1,0,ghz,pauli,4,5,50,0.8404284621548698,41.92824489795913,1.6199999999999992
1,0,ghz,pauli,4,5,200,0.24729536995261345,58.79582412060271,0.4049999999999998
1,0,ghz,pauli,4,5,800,0.22387217334898943,40.17610137672107,0.4049999999999998
1,0,ghz,clifford,4,5,10,1.075174404457248,11.559999999999977,1.6999999999999986
1,0,ghz,clifford,4,5,50,0.4808326112068519,18.637551020408118,0.6799999999999994
1,0,ghz,clifford,4,5,200,0.34631632938687684,20.501572864321528,0.5099999999999995
1,0,ghz,clifford,4,5,800,0.1380432450357495,18.861771276595928,0.2762499999999999
1,0,ghz,seeqst,4,5,10,2.5043961347997645,61.83111111111113,3.2
1,0,ghz,seeqst,4,5,50,0.5072277594927155,12.733387755102013,0.64
1,0,ghz,seeqst,4,5,200,0.1475127113166862,14.836422110552755,0.16
1,0,ghz,seeqst,4,5,800,0.169325869258067,29.084684605757122,0.24
1,1,ghz,pauli,4,5,10,1.7076299364909242,29.159999999999968,2.6999999999999993
1,1,ghz,pauli,4,5,50,0.41828220139040084,20.650040816326523,0.5399999999999998
1,1,ghz,pauli,4,5,200,0.6007120774547484,39.93381407035161,0.8099999999999997
1,1,ghz,pauli,4,5,800,0.18049151642113256,38.47026063829799,0.3037499999999998
1,1,ghz,clifford,4,5,10,0.7602631123499279,5.779999999999989,1.6999999999999986
1,1,ghz,clifford,4,5,50,0.5267257350842082,13.871999999999975,1.019999999999999
1,1,ghz,clifford,4,5,200,0.3041052449399711,17.334190954773828,0.5949999999999994
1,1,ghz,clifford,4,5,800,0.1383699750668474,18.499978723404176,0.19124999999999986
1,1,ghz,seeqst,4,5,10,0.0,0.0,0.0
1,1,ghz,seeqst,4,5,50,0.40477154050155256,8.19199999999999,0.64
1,1,ghz,seeqst,4,5,200,0.3279024245107071,29.737165829145727,0.48
1,1,ghz,seeqst,4,5,800,0.1951409746824075,29.951359198998688,0.32
1,0,random_stabilizer,pauli,4,5,10,1.3349157276772188,16.619999999999983,2.699999999999999
1,0,random_stabilizer,pauli,4,5,50,0.18395651660107062,9.847102040816317,0.3599999999999999
1,0,random_stabilizer,pauli,4,5,200,0.16486357996840892,11.206854271356741,0.3149999999999998
1,0,random_stabilizer,pauli,4,5,800,0.051033077508611975,9.224926783479411,0.07874999999999996
1,0,random_stabilizer,clifford,4,5,10,4.77004865166886e-16,12.84444444444442,1.0658141036401502e-15
1,0,random_stabilizer,clifford,4,5,50,0.4022934252507736,10.45118367346935,0.6799999999999997
1,0,random_stabilizer,clifford,4,5,200,0.2714682301854121,16.481713567839154,0.4249999999999997
1,0,random_stabilizer,clifford,4,5,800,0.20798963315511648,17.82477127659568,0.36124999999999974
1,0,random_stabilizer,seeqst,4,5,10,0.1788854381999832,0.32000000000000006,0.4
1,0,random_stabilizer,seeqst,4,5,50,0.14310835055998655,0.4035918367346942,0.32
1,0,random_stabilizer,seeqst,4,5,200,0.10363397126425293,23.060562814070344,0.16
1,0,random_stabilizer,seeqst,4,5,800,0.15152970005909733,21.91142803504399,0.2
1,1,random_stabilizer,pauli,4,5,10,1.940103090044443,21.23999999999998,2.699999999999999
1,1,random_stabilizer,pauli,4,5,50,0.6918381313573281,8.642204081632647,0.9999999999999991
1,1,random_stabilizer,pauli,4,5,200,0.11052149112276763,16.280185929648212,0.13499999999999995
1,1,random_stabilizer,pauli,4,5,800,0.18747833208133652,17.655921777221565,0.3249999999999993
1,1,random_stabilizer,clifford,4,5,10,1.1198214143335523,17.33999999999996,1.6999999999999986
1,1,random_stabilizer,clifford,4,5,50,1.1556816170554922,18.75551020408158,2.039999999999998
1,1,random_stabilizer,clifford,4,5,200,0.46565008321700047,17.581075376884353,0.9349999999999987
1,1,random_stabilizer,clifford,4,5,800,0.1273970172335289,16.473361702127605,0.23250000000000082
1,1,random_stabilizer,seeqst,4,5,10,0.9838699100999079,20.480000000000004,2.200000000000001
1,1,random_stabilizer,seeqst,4,5,50,0.43561450848198324,20.647183673469375,0.64
1,1,random_stabilizer,seeqst,4,5,200,0.40516663238721884,32.84004020100504,0.679999999999999
1,1,random_stabilizer,seeqst,4,5,800,0.15491933384829665,34.651314142678515,0.28
