state_repeat,obs_repeat,state_type,ensemble,n,m,num_terms,num_observables,min_xy,rest_mode,coeff_dist,estimator,mom_num_groups,n_sample,rmse,max_error
0,3,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,6000,0.2544324430794773,0.6002054392200755
0,3,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,10,2.4227652184379824,8.350851190620709
0,3,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,30,1.7397220206175754,6.431690874428613
0,3,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,100,2.0810873933707548,7.432605667900442
0,3,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,300,4.162969822590818,19.218058284544036
0,3,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,1000,1.6944893875699414,5.722280224785779
0,3,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,3000,1.6207991792450054,5.527110068067584
0,3,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,4000,1.2062969714892553,3.80820232538565
0,3,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,5000,1.0486683345334205,2.9433126962303953
0,3,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,6000,0.9587899512959028,3.186610812003158
0,4,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,10,26.038978128572918,136.5055330155855
0,4,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,30,15.77338002664769,76.46434926916662
0,4,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,100,5.821358623625977,22.532245864689404
0,4,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,300,3.801721670523402,14.827659664049802
0,4,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,1000,1.6034043376548839,4.234916919037569
0,4,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,3000,1.176620033667819,3.483126651180734
0,4,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,4000,1.0572789397431621,3.749260508242779
0,4,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,5000,0.9171201363487302,3.567036736687866
