ensemble,n_sample,abs_error_mean,abs_error_std,num_repeats
clifford,10,32.60684478227542,4.590869084102523,20
clifford,30,32.720594782275406,3.2955748229622475,20
clifford,100,32.151844782275454,2.072288335963029,20
clifford,300,32.131803115608804,1.1722272396548743,20
clifford,1000,32.158019782275474,0.48889027196940127,20
clifford,3000,32.08711561560881,0.3099835909576691,20
clifford,10000,32.07048103227548,0.1789801904789501,20
pauli,10,0.7336189564550967,0.6691158459249222,20
pauli,30,0.46988104354490295,0.33948636623933287,20
pauli,100,0.3127810435449031,0.23120571606886037,20
pauli,300,0.15355947822754817,0.12172999447133884,20
pauli,1000,0.08835697822754747,0.06631946915219467,20
pauli,3000,0.05959197822754776,0.03458979214985422,20
pauli,10000,0.02572875000000474,0.015447197232863379,20
seeqst_binomial_q0.3333,10,1.5550473912204779,1.9433648463430337,20
seeqst_binomial_q0.3333,30,1.045656456490379,0.6567187978965914,20
seeqst_binomial_q0.3333,100,0.5385203152566556,0.44697852262608995,20
seeqst_binomial_q0.3333,300,0.35279802175378083,0.3401381047962913,20
seeqst_binomial_q0.3333,1000,0.15144637500008362,0.11741301310011333,20
seeqst_binomial_q0.3333,3000,0.10272837499936267,0.07206925656900333,20
seeqst_binomial_q0.3333,10000,0.0502184249998735,0.043878002380378076,20
seeqst_binomial_q0.6667,10,2.071706869464146,3.7283880199314727,20
seeqst_binomial_q0.6667,30,1.20502582561989,1.1466564804266266,20
seeqst_binomial_q0.6667,100,1.309784478548158,0.9016770864938749,20
seeqst_binomial_q0.6667,300,0.3742734346010045,0.282990105049092,20
seeqst_binomial_q0.6667,1000,0.2566430219095566,0.22852863600889914,20
seeqst_binomial_q0.6667,3000,0.22721643455912624,0.1308755298909111,20
seeqst_binomial_q0.6667,10000,0.10019774369755881,0.07419681615808589,20
seeqst_uniform,10,1.6304223911377416,2.134606961712039,20
seeqst_uniform,30,0.8907379129101933,0.6227663652467058,20
seeqst_uniform,100,0.6733155217724516,0.6497133952446026,20
seeqst_uniform,300,0.33646437687823694,0.3511310913234107,20
seeqst_uniform,1000,0.22984552177244924,0.13857365308577893,20
seeqst_uniform,3000,0.12954885510578523,0.07688893387745695,20
seeqst_uniform,10000,0.05926702177244616,0.05267657893978318,20
