repeat,ensemble,n,estimator,mom_num_groups,n_sample,estimate,error,abs_error
0,pauli,6,mean,1,10,-3.594999999999998,0.4768447822754851,0.4768447822754851
0,pauli,6,mean,1,30,-4.099999999999999,-0.02815521772451568,0.02815521772451568
0,pauli,6,mean,1,100,-4.256499999999999,-0.18465521772451599,0.18465521772451599
0,pauli,6,mean,1,300,-4.036499999999998,0.035344782275484654,0.035344782275484654
0,pauli,6,mean,1,1000,-4.134999999999999,-0.06315521772451582,0.06315521772451582
0,pauli,6,mean,1,3000,-4.16524999999999,-0.0934052177245066,0.0934052177245066
0,pauli,6,mean,1,10000,-4.062340000000029,0.009504782275453927,0.009504782275453927
0,clifford,6,mean,1,10,30.549999999999926,34.62184478227541,34.62184478227541
0,clifford,6,mean,1,30,25.566666666666595,29.63851144894208,29.63851144894208
0,clifford,6,mean,1,100,28.66499999999996,32.73684478227544,32.73684478227544
0,clifford,6,mean,1,300,27.25666666666665,31.328511448942134,31.328511448942134
0,clifford,6,mean,1,1000,28.083249999999992,32.15509478227548,32.15509478227548
0,clifford,6,mean,1,3000,27.566499999999994,31.638344782275478,31.638344782275478
0,clifford,6,mean,1,10000,27.968524999999993,32.04036978227548,32.04036978227548
0,seeqst_uniform,6,mean,1,10,-5.1899999999999995,-1.1181552177245164,1.1181552177245164
0,seeqst_uniform,6,mean,1,30,-3.766666666666666,0.3051781156088169,0.3051781156088169
0,seeqst_uniform,6,mean,1,100,-4.367,-0.2951552177245169,0.2951552177245169
0,seeqst_uniform,6,mean,1,300,-4.03766666666667,0.03417811560881301,0.03417811560881301
0,seeqst_uniform,6,mean,1,1000,-3.9191000000000007,0.15274478227548238,0.15274478227548238
0,seeqst_uniform,6,mean,1,3000,-4.1709333333333465,-0.0990885510578634,0.0990885510578634
0,seeqst_uniform,6,mean,1,10000,-4.075319999999986,-0.00347521772450321,0.00347521772450321
0,seeqst_binomial_q0.6667,6,mean,1,10,-2.9320000003457185,1.1398447819297646,1.1398447819297646
0,seeqst_binomial_q0.6667,6,mean,1,30,-2.9360000003553606,1.1358447819201225,1.1358447819201225
0,seeqst_binomial_q0.6667,6,mean,1,100,-3.16600000038172,0.9058447818937632,0.9058447818937632
0,seeqst_binomial_q0.6667,6,mean,1,300,-3.4896000004186165,0.5822447818568666,0.5822447818568666
0,seeqst_binomial_q0.6667,6,mean,1,1000,-4.17814000063369,-0.10629521835820732,0.10629521835820732
0,seeqst_binomial_q0.6667,6,mean,1,3000,-4.316160000683598,-0.244315218408115,0.244315218408115
0,seeqst_binomial_q0.6667,6,mean,1,10000,-4.128472000632035,-0.056627218356552156,0.056627218356552156
0,seeqst_binomial_q0.3333,6,mean,1,10,-3.0999999998181993,0.9718447824572838,0.9718447824572838
0,seeqst_binomial_q0.3333,6,mean,1,30,-3.075999999819759,0.9958447824557242,0.9958447824557242
0,seeqst_binomial_q0.3333,6,mean,1,100,-4.956999999816924,-0.885155217541441,0.885155217541441
0,seeqst_binomial_q0.3333,6,mean,1,300,-4.620674999810759,-0.5488302175352757,0.5488302175352757
0,seeqst_binomial_q0.3333,6,mean,1,1000,-4.471044999804681,-0.39920021752919777,0.39920021752919777
0,seeqst_binomial_q0.3333,6,mean,1,3000,-4.255939999804843,-0.18409521752935998,0.18409521752935998
0,seeqst_binomial_q0.3333,6,mean,1,10000,-4.072952499805533,-0.00110771753004979,0.00110771753004979
1,pauli,6,mean,1,10,-5.424999999999998,-1.353155217724515,1.353155217724515
1,pauli,6,mean,1,30,-4.1949999999999985,-0.12315521772451543,0.12315521772451543
1,pauli,6,mean,1,100,-4.640499999999998,-0.5686552177245146,0.5686552177245146
1,pauli,6,mean,1,300,-4.425500000000001,-0.35365521772451824,0.35365521772451824
1,pauli,6,mean,1,1000,-4.073799999999997,-0.0019552177245136804,0.0019552177245136804
1,pauli,6,mean,1,3000,-4.070449999999994,0.0013947822754891703,0.0013947822754891703
1,pauli,6,mean,1,10000,-4.141600000000043,-0.06975521772455995,0.06975521772455995
1,clifford,6,mean,1,10,28.599999999999937,32.67184478227542,32.67184478227542
1,clifford,6,mean,1,30,30.33333333333326,34.40517811560874,34.40517811560874
1,clifford,6,mean,1,100,29.282499999999974,33.354344782275454,33.354344782275454
1,clifford,6,mean,1,300,28.12333333333332,32.195178115608805,32.195178115608805
1,clifford,6,mean,1,1000,28.349749999999997,32.42159478227548,32.42159478227548
1,clifford,6,mean,1,3000,28.071333333333328,32.14317811560881,32.14317811560881
1,clifford,6,mean,1,10000,27.929849999999995,32.00169478227548,32.00169478227548
1,seeqst_uniform,6,mean,1,10,-4.33,-0.258155217724517,0.258155217724517
1,seeqst_uniform,6,mean,1,30,-3.68,0.3918447822754829,0.3918447822754829
1,seeqst_uniform,6,mean,1,100,-3.3519999999999994,0.7198447822754837,0.7198447822754837
1,seeqst_uniform,6,mean,1,300,-3.239000000000002,0.832844782275481,0.832844782275481
1,seeqst_uniform,6,mean,1,1000,-3.7850999999999986,0.2867447822754845,0.2867447822754845
1,seeqst_uniform,6,mean,1,3000,-3.790566666666681,0.281278115608802,0.281278115608802
1,seeqst_uniform,6,mean,1,10000,-4.042539999999996,0.02930478227548683,0.02930478227548683
1,seeqst_binomial_q0.6667,6,mean,1,10,-2.941000000364259,1.130844781911224,1.130844781911224
1,seeqst_binomial_q0.6667,6,mean,1,30,-4.256000000495759,-0.18415521822027614,0.18415521822027614
1,seeqst_binomial_q0.6667,6,mean,1,100,-5.413900000979075,-1.3420552187035923,1.3420552187035923
1,seeqst_binomial_q0.6667,6,mean,1,300,-3.9669000005905364,0.1049447816849467,0.1049447816849467
1,seeqst_binomial_q0.6667,6,mean,1,1000,-4.203580000673865,-0.13173521839838198,0.13173521839838198
1,seeqst_binomial_q0.6667,6,mean,1,3000,-4.021020000593637,0.0508247816818459,0.0508247816818459
1,seeqst_binomial_q0.6667,6,mean,1,10000,-4.353949000694164,-0.28210421841868083,0.28210421841868083
1,seeqst_binomial_q0.3333,6,mean,1,10,-3.25599999981076,0.815844782464723,0.815844782464723
1,seeqst_binomial_q0.3333,6,mean,1,30,-3.6019999997935197,0.4698447824819634,0.4698447824819634
1,seeqst_binomial_q0.3333,6,mean,1,100,-3.656724999813451,0.4151197824620323,0.4151197824620323
1,seeqst_binomial_q0.3333,6,mean,1,300,-4.457349999811417,-0.38550521753593436,0.38550521753593436
1,seeqst_binomial_q0.3333,6,mean,1,1000,-4.129907499805751,-0.058062717530267705,0.058062717530267705
1,seeqst_binomial_q0.3333,6,mean,1,3000,-4.084992499805052,-0.013147717529569114,0.013147717529569114
1,seeqst_binomial_q0.3333,6,mean,1,10000,-4.020516249804292,0.0513285324711914,0.0513285324711914
2,pauli,6,mean,1,10,-4.1949999999999985,-0.12315521772451543,0.12315521772451543
2,pauli,6,mean,1,30,-4.184999999999999,-0.11315521772451564,0.11315521772451564
2,pauli,6,mean,1,100,-4.466499999999998,-0.39465521772451506,0.39465521772451506
2,pauli,6,mean,1,300,-4.2464999999999975,-0.17465521772451442,0.17465521772451442
2,pauli,6,mean,1,1000,-4.232500000000003,-0.16065521772451952,0.16065521772451952
2,pauli,6,mean,1,3000,-4.1571,-0.08525521772451672,0.08525521772451672
2,pauli,6,mean,1,10000,-4.108975000000033,-0.03713021772454983,0.03713021772454983
2,clifford,6,mean,1,10,33.14999999999992,37.221844782275404,37.221844782275404
2,clifford,6,mean,1,30,29.899999999999928,33.97184478227541,33.97184478227541
2,clifford,6,mean,1,100,31.914999999999974,35.986844782275455,35.986844782275455
2,clifford,6,mean,1,300,29.488333333333323,33.56017811560881,33.56017811560881
2,clifford,6,mean,1,1000,28.941249999999997,33.01309478227548,33.01309478227548
2,clifford,6,mean,1,3000,28.350833333333327,32.42267811560881,32.42267811560881
2,clifford,6,mean,1,10000,28.115749999999995,32.187594782275475,32.187594782275475
2,seeqst_uniform,6,mean,1,10,2.74,6.811844782275483,6.811844782275483
2,seeqst_uniform,6,mean,1,30,-1.2199999999999998,2.8518447822754833,2.8518447822754833
2,seeqst_uniform,6,mean,1,100,-2.6020000000000003,1.4698447822754828,1.4698447822754828
2,seeqst_uniform,6,mean,1,300,-3.889000000000001,0.18284478227548195,0.18284478227548195
2,seeqst_uniform,6,mean,1,1000,-4.444399999999991,-0.37255521772450795,0.37255521772450795
2,seeqst_uniform,6,mean,1,3000,-4.1272333333333435,-0.05538855105786045,0.05538855105786045
2,seeqst_uniform,6,mean,1,10000,-3.9628200000000033,0.10902478227547974,0.10902478227547974
2,seeqst_binomial_q0.6667,6,mean,1,10,-3.4300000004181994,0.6418447818572837,0.6418447818572837
2,seeqst_binomial_q0.6667,6,mean,1,30,-3.5520000004245196,0.5198447818509635,0.5198447818509635
2,seeqst_binomial_q0.6667,6,mean,1,100,-3.520900000421494,0.550944781853989,0.550944781853989
2,seeqst_binomial_q0.6667,6,mean,1,300,-4.184400000609765,-0.11255521833428173,0.11255521833428173
2,seeqst_binomial_q0.6667,6,mean,1,1000,-3.9515200005750475,0.12032478170043559,0.12032478170043559
2,seeqst_binomial_q0.6667,6,mean,1,3000,-3.8343200005500635,0.23752478172541958,0.23752478172541958
2,seeqst_binomial_q0.6667,6,mean,1,10000,-4.222156000651599,-0.15031121837611572,0.15031121837611572
2,seeqst_binomial_q0.3333,6,mean,1,10,-4.32699999975757,-0.2551552174820868,0.2551552174820868
2,seeqst_binomial_q0.3333,6,mean,1,30,-3.9894999997741447,0.08234478250133836,0.08234478250133836
2,seeqst_binomial_q0.3333,6,mean,1,100,-3.4691499998004276,0.6026947824750555,0.6026947824750555
2,seeqst_binomial_q0.3333,6,mean,1,300,-3.984749999804811,0.08709478247067226,0.08709478247067226
2,seeqst_binomial_q0.3333,6,mean,1,1000,-3.939684999803933,0.1321597824715499,0.1321597824715499
2,seeqst_binomial_q0.3333,6,mean,1,3000,-4.190392499804329,-0.11854771752884563,0.11854771752884563
2,seeqst_binomial_q0.3333,6,mean,1,10000,-4.065352749804374,0.006492032471109077,0.006492032471109077
3,pauli,6,mean,1,10,-2.169999999999999,1.901844782275484,1.901844782275484
3,pauli,6,mean,1,30,-3.504999999999998,0.566844782275485,0.566844782275485
3,pauli,6,mean,1,100,-3.962499999999998,0.10934478227548494,0.10934478227548494
3,pauli,6,mean,1,300,-4.2790000000000035,-0.2071552177245204,0.2071552177245204
3,pauli,6,mean,1,1000,-4.063900000000002,0.00794478227548101,0.00794478227548101
3,pauli,6,mean,1,3000,-3.9576000000000002,0.11424478227548285,0.11424478227548285
3,pauli,6,mean,1,10000,-4.039060000000047,0.03278478227543591,0.03278478227543591
3,clifford,6,mean,1,10,20.474999999999945,24.54684478227543,24.54684478227543
3,clifford,6,mean,1,30,26.54166666666659,30.613511448942074,30.613511448942074
3,clifford,6,mean,1,100,28.11249999999997,32.18434478227545,32.18434478227545
3,clifford,6,mean,1,300,27.397499999999987,31.46934478227547,31.46934478227547
3,clifford,6,mean,1,1000,27.556749999999997,31.62859478227548,31.62859478227548
3,clifford,6,mean,1,3000,27.522083333333327,31.59392811560881,31.59392811560881
3,clifford,6,mean,1,10000,27.976974999999996,32.04881978227548,32.04881978227548
3,seeqst_uniform,6,mean,1,10,-3.8,0.27184478227548325,0.27184478227548325
3,seeqst_uniform,6,mean,1,30,-4.386666666666667,-0.31482188439118364,0.31482188439118364
3,seeqst_uniform,6,mean,1,100,-5.831999999999999,-1.7601552177245159,1.7601552177245159
3,seeqst_uniform,6,mean,1,300,-4.626,-0.5541552177245173,0.5541552177245173
3,seeqst_uniform,6,mean,1,1000,-4.146199999999994,-0.07435521772451104,0.07435521772451104
3,seeqst_uniform,6,mean,1,3000,-4.190600000000018,-0.11875521772453457,0.11875521772453457
3,seeqst_uniform,6,mean,1,10000,-4.250829999999977,-0.1789852177244935,0.1789852177244935
3,seeqst_binomial_q0.6667,6,mean,1,10,-4.816000000539158,-0.7441552182636748,0.7441552182636748
3,seeqst_binomial_q0.6667,6,mean,1,30,-3.225000000393499,0.846844781881984,0.846844781881984
3,seeqst_binomial_q0.6667,6,mean,1,100,-3.04450000037461,1.0273447819008732,1.0273447819008732
3,seeqst_binomial_q0.6667,6,mean,1,300,-3.389600000409878,0.682244781865605,0.682244781865605
3,seeqst_binomial_q0.6667,6,mean,1,1000,-3.812740000523611,0.2591047817518719,0.2591047817518719
3,seeqst_binomial_q0.6667,6,mean,1,3000,-3.615730000468499,0.45611478180698395,0.45611478180698395
3,seeqst_binomial_q0.6667,6,mean,1,10000,-3.92352700056785,0.14831778170763288,0.14831778170763288
3,seeqst_binomial_q0.3333,6,mean,1,10,-3.3879999998039794,0.6838447824715037,0.6838447824715037
3,seeqst_binomial_q0.3333,6,mean,1,30,-3.08099999981951,0.990844782455973,0.990844782455973
3,seeqst_binomial_q0.3333,6,mean,1,100,-4.248399999806577,-0.17655521753109404,0.17655521753109404
3,seeqst_binomial_q0.3333,6,mean,1,300,-4.230399999807532,-0.15855521753204904,0.15855521753204904
3,seeqst_binomial_q0.3333,6,mean,1,1000,-3.923102499807012,0.1487422824684712,0.1487422824684712
3,seeqst_binomial_q0.3333,6,mean,1,3000,-3.9510499998048756,0.12079478247060749,0.12079478247060749
3,seeqst_binomial_q0.3333,6,mean,1,10000,-4.103028249804254,-0.03118346752877077,0.03118346752877077
4,pauli,6,mean,1,10,-3.969999999999998,0.1018447822754851,0.1018447822754851
4,pauli,6,mean,1,30,-4.439999999999998,-0.36815521772451465,0.36815521772451465
4,pauli,6,mean,1,100,-4.299999999999998,-0.22815521772451497,0.22815521772451497
4,pauli,6,mean,1,300,-4.041500000000001,0.030344782275482096,0.030344782275482096
4,pauli,6,mean,1,1000,-4.044099999999999,0.027744782275483715,0.027744782275483715
4,pauli,6,mean,1,3000,-4.055049999999991,0.01679478227549236,0.01679478227549236
4,pauli,6,mean,1,10000,-4.1003950000000415,-0.028550217724558458,0.028550217724558458
4,clifford,6,mean,1,10,26.324999999999932,30.396844782275416,30.396844782275416
4,clifford,6,mean,1,30,26.108333333333256,30.18017811560874,30.18017811560874
4,clifford,6,mean,1,100,24.992499999999968,29.06434478227545,29.06434478227545
4,clifford,6,mean,1,300,26.769166666666653,30.841011448942137,30.841011448942137
4,clifford,6,mean,1,1000,27.605499999999996,31.67734478227548,31.67734478227548
4,clifford,6,mean,1,3000,27.67483333333333,31.746678115608812,31.746678115608812
4,clifford,6,mean,1,10000,27.822599999999994,31.894444782275478,31.894444782275478
4,seeqst_uniform,6,mean,1,10,-3.5,0.5718447822754831,0.5718447822754831
4,seeqst_uniform,6,mean,1,30,-3.533333333333333,0.5385114489421499,0.5385114489421499
4,seeqst_uniform,6,mean,1,100,-3.93,0.14184478227548292,0.14184478227548292
4,seeqst_uniform,6,mean,1,300,-4.134333333333334,-0.062488551057851005,0.062488551057851005
4,seeqst_uniform,6,mean,1,1000,-4.2282,-0.1563552177245171,0.1563552177245171
4,seeqst_uniform,6,mean,1,3000,-4.297533333333346,-0.22568855105786323,0.22568855105786323
4,seeqst_uniform,6,mean,1,10000,-4.118539999999997,-0.04669521772451368,0.04669521772451368
4,seeqst_binomial_q0.6667,6,mean,1,10,-3.0070000003658195,1.0648447819096636,1.0648447819096636
4,seeqst_binomial_q0.6667,6,mean,1,30,-2.4640000003056386,1.6078447819698445,1.6078447819698445
4,seeqst_binomial_q0.6667,6,mean,1,100,-2.637100000335884,1.434744781939599,1.434744781939599
4,seeqst_binomial_q0.6667,6,mean,1,300,-3.5301000005475256,0.5417447817279575,0.5417447817279575
4,seeqst_binomial_q0.6667,6,mean,1,1000,-3.844600000564083,0.22724478171140028,0.22724478171140028
4,seeqst_binomial_q0.6667,6,mean,1,3000,-3.9243200005718495,0.1475247817036336,0.1475247817036336
4,seeqst_binomial_q0.6667,6,mean,1,10000,-3.9773530005839683,0.09449178169151473,0.09449178169151473
4,seeqst_binomial_q0.3333,6,mean,1,10,-2.6649999998390492,1.4068447824364338,1.4068447824364338
4,seeqst_binomial_q0.3333,6,mean,1,30,-6.184999999816124,-2.1131552175406405,2.1131552175406405
4,seeqst_binomial_q0.3333,6,mean,1,100,-6.014049999809471,-1.9422052175339877,1.9422052175339877
4,seeqst_binomial_q0.3333,6,mean,1,300,-5.626274999806136,-1.554430217530653,1.554430217530653
