state_repeat,obs_repeat,state_type,ensemble,n,m,rest_mode,num_observables,estimator,mom_num_groups,n_sample,rmse,max_error
0,1,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,10,1.9769592704897407,3.164804309567375
0,1,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,50,0.988976176395749,3.4203652554499007
0,1,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,100,0.7039621796796272,2.2259716554499
0,1,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,200,0.4508669062939489,1.2828360667788912
0,1,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,400,0.3370160666160907,0.8243038966783575
0,1,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,600,0.2509017675868816,0.633446855449901
0,1,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,800,0.22139542991100641,0.5002049263645271
0,1,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,1000,0.19094973074370736,0.5538206154499007
0,2,haar_random,pauli,6,5,random,50,mean,1,10,3.4384207516511434,24.298106004752057
0,2,haar_random,pauli,6,5,random,50,mean,1,50,1.3461254948635102,4.858106004752065
0,2,haar_random,pauli,6,5,random,50,mean,1,100,1.4777971169076067,7.242154663066227
0,2,haar_random,pauli,6,5,random,50,mean,1,200,1.4112881543324582,3.6974431408384296
0,2,haar_random,pauli,6,5,random,50,mean,1,400,1.0907954433317144,3.597154663066229
0,2,haar_random,pauli,6,5,random,50,mean,1,600,0.8119772699991139,3.5971546630662288
0,2,haar_random,pauli,6,5,random,50,mean,1,800,0.6732514749132381,2.6859046630662298
0,2,haar_random,pauli,6,5,random,50,mean,1,1000,0.6363104206666652,2.13915466306623
0,2,haar_random,clifford,6,5,random,50,mean,1,10,2.580319371729492,6.63520886565586
0,2,haar_random,clifford,6,5,random,50,mean,1,50,1.312101377858348,2.70772322981708
0,2,haar_random,clifford,6,5,random,50,mean,1,100,0.7620644499085099,1.8957529820123113
0,2,haar_random,clifford,6,5,random,50,mean,1,200,0.5515048159417864,1.3590917127770703
0,2,haar_random,clifford,6,5,random,50,mean,1,400,0.38756309204887635,0.9202232298170838
0,2,haar_random,clifford,6,5,random,50,mean,1,600,0.2884642989161981,0.8761917262539202
