state_repeat,obs_repeat,state_type,ensemble,n,m,num_observables,estimator,mom_num_groups,n_sample,rmse,max_error
0,2,haar_random,seeqst_uniform,10,2,100,mean,1,3000,0.6763583981546121,2.7629188931340867
0,2,haar_random,seeqst_uniform,10,2,100,mean,1,5000,0.5981566019658486,1.6016480624333191
0,2,haar_random,seeqst_uniform,10,2,100,mean,1,10000,0.41120031168967297,1.2922419012504123
0,2,haar_random,seeqst_uniform,10,2,100,mean,1,15000,0.32354235842575446,1.0191752345837457
0,2,haar_random,seeqst_uniform,10,2,100,mean,1,20000,0.2745841281681426,1.0874419012504124
0,2,haar_random,seeqst_uniform,10,2,100,mean,1,25000,0.2583289582156837,0.8826419012504123
0,2,haar_random,seeqst_uniform,10,2,100,mean,1,30000,0.24396641127185764,0.6778419012504122
0,2,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,10,5.9608555122412925,29.826203851314
0,2,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,30,2.533008613293971,10.007958790046757
0,2,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,100,1.368663068807723,6.001860353807413
0,2,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,300,0.7456497276191228,2.9834936620252717
0,2,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,1000,0.420139913480675,1.1801777391258594
0,2,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,3000,0.2861589455790828,0.6888189519709305
0,2,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,5000,0.1904505202696929,0.5015994621522154
0,2,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,10000,0.14678451033726472,0.3604517102612301
0,2,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,15000,0.12630047218367638,0.4029410243053691
0,2,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,20000,0.10595736498455553,0.33836932579869594
0,2,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,25000,0.08831674808744781,0.2519425908743796
0,2,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,30000,0.08130506450574117,0.23859601112306922
0,3,haar_random,pauli,10,2,100,mean,1,10,0.03129111359958327,0.07580527671274584
0,3,haar_random,pauli,10,2,100,mean,1,30,0.03129111359958327,0.07580527671274584
0,3,haar_random,pauli,10,2,100,mean,1,100,0.03129111359958327,0.07580527671274584
0,3,haar_random,pauli,10,2,100,mean,1,300,0.03129111359958327,0.07580527671274584
0,3,haar_random,pauli,10,2,100,mean,1,1000,0.03129111359958327,0.07580527671274584
0,3,haar_random,pauli,10,2,100,mean,1,3000,2.7793467432064185,19.68282516593658
0,3,haar_random,pauli,10,2,100,mean,1,5000,2.044922658424125,11.857898277858192
0,3,haar_random,pauli,10,2,100,mean,1,10000,2.2104983177047903,5.952998277858195
0,3,haar_random,pauli,10,2,100,mean,1,15000,1.624870622575573,3.984698277858196
0,3,haar_random,pauli,10,2,100,mean,1,20000,1.5666390907530854,5.952998277858195
0,3,haar_random,pauli,10,2,100,mean,1,25000,1.3423193144707302,4.772018277858196
0,3,haar_random,pauli,10,2,100,mean,1,30000,1.1855120773281789,3.984698277858196
0,3,haar_random,clifford,10,2,100,mean,1,10,0.03129111359958355,0.07580527671274456
0,3,haar_random,clifford,10,2,100,mean,1,30,0.03129111359958301,0.07580527671274596
0,3,haar_random,clifford,10,2,100,mean,1,100,2.2910344625866683,10.273881463618672
0,3,haar_random,clifford,10,2,100,mean,1,300,0.9050973182982449,3.4523177586835816
0,3,haar_random,clifford,10,2,100,mean,1,1000,0.9247767994103466,2.087362086262181
0,3,haar_random,clifford,10,2,100,mean,1,3000,0.5635293238915434,1.3495706146279156
0,3,haar_random,clifford,10,2,100,mean,1,5000,0.4186100590282707,1.0362698050818682
0,3,haar_random,clifford,10,2,100,mean,1,10000,0.3361098516145244,0.8293890393432158
0,3,haar_random,clifford,10,2,100,mean,1,15000,0.26736196291472175,0.6243890393432167
0,3,haar_random,clifford,10,2,100,mean,1,20000,0.23730426110515496,0.573139039343217
0,3,haar_random,clifford,10,2,100,mean,1,25000,0.20732387563024077,0.4695580987495855
0,3,haar_random,clifford,10,2,100,mean,1,30000,0.20108611893979,0.4832247654162523
0,3,haar_random,seeqst_uniform,10,2,100,mean,1,10,0.03129111359958327,0.07580527671274584
0,3,haar_random,seeqst_uniform,10,2,100,mean,1,30,6.82647682012326,68.26405108862379
0,3,haar_random,seeqst_uniform,10,2,100,mean,1,100,2.8993164113019088,20.52277309526523
0,3,haar_random,seeqst_uniform,10,2,100,mean,1,300,2.054949498349368,6.869439761931898
0,3,haar_random,seeqst_uniform,10,2,100,mean,1,1000,1.3663363715118009,4.12825222646742
0,3,haar_random,seeqst_uniform,10,2,100,mean,1,3000,0.9371423745448375,2.7629188931340867
0,3,haar_random,seeqst_uniform,10,2,100,mean,1,5000,0.6229720817114973,1.6345244981307163
0,3,haar_random,seeqst_uniform,10,2,100,mean,1,10000,0.4396900800056316,1.2922419012504123
0,3,haar_random,seeqst_uniform,10,2,100,mean,1,15000,0.33932345223920946,1.0191752345837457
0,3,haar_random,seeqst_uniform,10,2,100,mean,1,20000,0.3290171373713564,1.0874419012504124
0,3,haar_random,seeqst_uniform,10,2,100,mean,1,25000,0.2860195769254523,0.9026325093352425
0,3,haar_random,seeqst_uniform,10,2,100,mean,1,30000,0.2607095228811425,0.6992804737751243
0,3,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,10,6.192548981853088,29.829197022811844
0,3,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,30,3.156664269808677,9.960982097681645
0,3,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,100,1.5493139686480368,6.001860353807413
0,3,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,300,0.7988275275707208,2.9834936620252717
0,3,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,1000,0.350959664535313,0.8973310948866008
0,3,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,3000,0.20586594595965246,0.6841177172976852
0,3,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,5000,0.15188164564993026,0.40596270834586257
0,3,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,10000,0.1317720570133623,0.39893655795723165
0,3,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,15000,0.10975018955317437,0.32939780571927596
0,3,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,20000,0.09313099463869262,0.23502378482490746
0,3,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,25000,0.0735676610139299,0.23800401706367705
0,3,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,30000,0.0667744681404979,0.18741234416943048
0,4,haar_random,pauli,10,2,100,mean,1,10,0.029515425151963974,0.06431540002476238
0,4,haar_random,pauli,10,2,100,mean,1,30,0.029515425151963974,0.06431540002476238
0,4,haar_random,pauli,10,2,100,mean,1,100,0.029515425151963974,0.06431540002476238
0,4,haar_random,pauli,10,2,100,mean,1,300,0.029515425151963974,0.06431540002476238
0,4,haar_random,pauli,10,2,100,mean,1,1000,5.908936508197602,59.088641219655344
0,4,haar_random,pauli,10,2,100,mean,1,3000,1.9724809790848257,19.722641219655365
0,4,haar_random,pauli,10,2,100,mean,1,5000,1.66923033207507,11.84944121965537
0,4,haar_random,pauli,10,2,100,mean,1,10000,1.6722610741079909,5.944541219655372
0,4,haar_random,pauli,10,2,100,mean,1,15000,1.3631234798217366,3.9762412196553734
0,4,haar_random,pauli,10,2,100,mean,1,20000,1.1781075015818483,2.9885706339476643
0,4,haar_random,pauli,10,2,100,mean,1,25000,1.0295780609223768,2.4262754000247613
0,4,haar_random,pauli,10,2,100,mean,1,30000,1.0264355639911813,2.0326154000247616
0,4,haar_random,clifford,10,2,100,mean,1,10,10.248850915577718,102.48808484361771
0,4,haar_random,clifford,10,2,100,mean,1,30,3.415602472171676,34.1547515102846
0,4,haar_random,clifford,10,2,100,mean,1,100,2.714260234763279,10.273881463618672
0,4,haar_random,clifford,10,2,100,mean,1,300,1.0266032773231657,3.4729376597618726
0,4,haar_random,clifford,10,2,100,mean,1,1000,1.0492099994534831,2.065950545734676
0,4,haar_random,clifford,10,2,100,mean,1,3000,0.6262341957239114,1.3495706146279156
0,4,haar_random,clifford,10,2,100,mean,1,5000,0.41852102823448506,1.034389039343215
0,4,haar_random,clifford,10,2,100,mean,1,10000,0.31988056854912694,0.8293890393432158
0,4,haar_random,clifford,10,2,100,mean,1,15000,0.26609372475964904,0.6243890393432167
0,4,haar_random,clifford,10,2,100,mean,1,20000,0.2507352068166868,0.573139039343217
0,4,haar_random,clifford,10,2,100,mean,1,25000,0.22529808142360383,0.4339039479612528
0,4,haar_random,clifford,10,2,100,mean,1,30000,0.2018775845580065,0.4507352370752914
0,4,haar_random,seeqst_uniform,10,2,100,mean,1,10,0.029515425151963974,0.06431540002476238
0,4,haar_random,seeqst_uniform,10,2,100,mean,1,30,9.654039799177424,68.26405108862379
0,4,haar_random,seeqst_uniform,10,2,100,mean,1,100,6.141077746215612,20.536444127420317
0,4,haar_random,seeqst_uniform,10,2,100,mean,1,300,2.26372324270228,6.883110794086985
0,4,haar_random,seeqst_uniform,10,2,100,mean,1,1000,1.332321762433442,4.152444127420318
0,4,haar_random,seeqst_uniform,10,2,100,mean,1,3000,0.7642540834850089,2.7629188931340867
0,4,haar_random,seeqst_uniform,10,2,100,mean,1,5000,0.5950102135753865,1.6016480624333191
0,4,haar_random,seeqst_uniform,10,2,100,mean,1,10000,0.43917289392799785,0.9872480624333191
0,4,haar_random,seeqst_uniform,10,2,100,mean,1,15000,0.3407594212830946,0.8241613421656325
0,4,haar_random,seeqst_uniform,10,2,100,mean,1,20000,0.31834645871630746,1.0289613421656325
0,4,haar_random,seeqst_uniform,10,2,100,mean,1,25000,0.2675184998216358,0.6719738071084577
0,4,haar_random,seeqst_uniform,10,2,100,mean,1,30000,0.2609078226520867,0.6992804737751243
0,4,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,10,3.1642371490005807,29.826203851314
0,4,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,30,1.9341788663849564,9.959364156376283
0,4,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,100,1.18972782638864,5.965425819704691
0,4,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,300,0.5959388403204608,2.0120781863242048
0,4,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,1000,0.36293606667828926,1.1801777391258594
0,4,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,3000,0.2442770359406766,0.6933401411971297
0,4,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,5000,0.17352860683386276,0.4747897770206977
0,4,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,10000,0.11803372156399862,0.2820726781422702
0,4,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,15000,0.0882792869859548,0.22925810201310082
0,4,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,20000,0.07552534909937254,0.2492429540360968
0,4,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,25000,0.06902613223855539,0.21458249376453192
0,4,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,30000,0.06733058709696964,0.20663520779447986
0,5,haar_random,pauli,10,2,100,mean,1,10,0.030018584557249428,0.07580527671274584
0,5,haar_random,pauli,10,2,100,mean,1,30,0.030018584557249428,0.07580527671274584
0,5,haar_random,pauli,10,2,100,mean,1,100,0.030018584557249428,0.07580527671274584
0,5,haar_random,pauli,10,2,100,mean,1,300,19.684661125515586,196.84638304906912
0,5,haar_random,pauli,10,2,100,mean,1,1000,8.354804167441456,59.088641219655344
0,5,haar_random,pauli,10,2,100,mean,1,3000,3.4115287753853765,19.722641219655365
0,5,haar_random,pauli,10,2,100,mean,1,5000,2.0479380060287466,11.84944121965537
0,5,haar_random,pauli,10,2,100,mean,1,10000,2.2869558889099983,5.944541219655372
0,5,haar_random,pauli,10,2,100,mean,1,15000,1.6675023588449869,3.9762412196553734
0,5,haar_random,pauli,10,2,100,mean,1,20000,1.7187671035463223,5.916169805081869
0,5,haar_random,pauli,10,2,100,mean,1,25000,1.5288939523855467,4.73518980508187
0,5,haar_random,pauli,10,2,100,mean,1,30000,1.4307678147130538,5.852317856816642
0,5,haar_random,clifford,10,2,100,mean,1,10,0.030018584557249605,0.07580527671274456
0,5,haar_random,clifford,10,2,100,mean,1,30,0.03001858455724921,0.07580527671274596
0,5,haar_random,clifford,10,2,100,mean,1,100,2.8984431973259226,10.266531660826944
0,5,haar_random,clifford,10,2,100,mean,1,300,1.2348000924984306,3.4729376597618726
0,5,haar_random,clifford,10,2,100,mean,1,1000,1.0534344704191896,3.031032969897125
0,5,haar_random,clifford,10,2,100,mean,1,3000,0.5895300188034045,2.006032969897133
0,5,haar_random,clifford,10,2,100,mean,1,5000,0.4334274752981133,1.1860329698971364
0,5,haar_random,clifford,10,2,100,mean,1,10000,0.3079112648791286,0.6327297981720816
0,5,haar_random,clifford,10,2,100,mean,1,15000,0.24087478431052275,0.6103664535243413
0,5,haar_random,clifford,10,2,100,mean,1,20000,0.2207480450936713,0.5249497868576748
0,5,haar_random,clifford,10,2,100,mean,1,25000,0.19936357014684153,0.4339039479612528
0,5,haar_random,clifford,10,2,100,mean,1,30000,0.1862998703514607,0.4542393537576934
0,5,haar_random,seeqst_uniform,10,2,100,mean,1,10,0.030018584557249428,0.07580527671274584
0,5,haar_random,seeqst_uniform,10,2,100,mean,1,30,6.826471105725761,68.26405108862379
0,5,haar_random,seeqst_uniform,10,2,100,mean,1,100,2.0479584406555866,20.47738442195713
0,5,haar_random,seeqst_uniform,10,2,100,mean,1,300,1.6670241837627,6.830757926619555
0,5,haar_random,seeqst_uniform,10,2,100,mean,1,1000,1.0868799299624086,4.12825222646742
0,5,haar_random,seeqst_uniform,10,2,100,mean,1,3000,0.7401562627570935,2.7629188931340867
0,5,haar_random,seeqst_uniform,10,2,100,mean,1,5000,0.5182272400985979,1.2610522264674198
0,5,haar_random,seeqst_uniform,10,2,100,mean,1,10000,0.42976680210910234,1.0127479423434622
0,5,haar_random,seeqst_uniform,10,2,100,mean,1,15000,0.3339205859352357,0.7233911117171943
0,5,haar_random,seeqst_uniform,10,2,100,mean,1,20000,0.3015320278965126,0.6551244450505276
0,5,haar_random,seeqst_uniform,10,2,100,mean,1,25000,0.2665894050261035,0.6960844450505277
0,5,haar_random,seeqst_uniform,10,2,100,mean,1,30000,0.24249042381169933,0.5535972092385683
0,5,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,10,1.0566021160559487,7.468310395095909
0,5,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,30,2.3802255747568757,10.007958790046757
0,5,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,100,1.1049366183440592,3.0540835662511876
0,5,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,300,0.7601694147968774,1.9886546973866548
0,5,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,1000,0.3556575283085695,1.1404447245476457
0,5,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,3000,0.285696257338965,0.8777831134002887
0,5,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,5000,0.19756707456168177,0.5015994621522154
0,5,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,10000,0.13381429762601627,0.3463580635704721
0,5,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,15000,0.10699247688224045,0.2433126681255229
0,5,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,20000,0.09200118426459,0.21000165375058966
0,5,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,25000,0.08225261212960289,0.21894235046689825
0,5,haar_random,seeqst_binomial_tuned,10,2,100,mean,1,30000,0.07652519075777524,0.23859601112306922
0,6,haar_random,pauli,10,2,100,mean,1,10,0.03519670706167909,0.07787141365091066
0,6,haar_random,pauli,10,2,100,mean,1,30,0.03519670706167909,0.07787141365091066
