repeat,ensemble,n,estimator,mom_num_groups,n_sample,estimate,error,abs_error
4,seeqst_binomial_q0.5,10,mean,1,750,-6.826666666666667,-1.8545307116670857,1.8545307116670857
4,seeqst_binomial_q0.5,10,mean,1,1000,-4.096,0.8761359549995813,0.8761359549995813
5,pauli,10,mean,1,10,15.97499999999999,20.947135954999574,20.947135954999574
5,pauli,10,mean,1,30,2.699999999999995,7.672135954999576,7.672135954999576
5,pauli,10,mean,1,100,-2.115,2.857135954999581,2.857135954999581
5,pauli,10,mean,1,300,2.992499999999996,7.9646359549995775,7.9646359549995775
5,pauli,10,mean,1,500,-3.2130000000000005,1.7591359549995809,1.7591359549995809
5,pauli,10,mean,1,750,-3.918,1.0541359549995812,1.0541359549995812
5,pauli,10,mean,1,1000,-5.06925,-0.09711404500041887,0.09711404500041887
5,clifford,10,mean,1,10,-51.249999999999865,-46.277864045000285,46.277864045000285
5,clifford,10,mean,1,30,-17.08333333333329,-12.111197378333708,12.111197378333708
5,clifford,10,mean,1,100,-2.5624999999999902,2.409635954999591,2.409635954999591
5,clifford,10,mean,1,300,-2.5624999999999956,2.409635954999586,2.409635954999586
5,clifford,10,mean,1,500,-2.5624999999999956,2.409635954999586,2.409635954999586
5,clifford,10,mean,1,750,-4.441666666666655,0.5304692883329265,0.5304692883329265
5,clifford,10,mean,1,1000,-4.3562499999999895,0.6158859549995919,0.6158859549995919
5,seeqst_uniform,10,mean,1,10,0.0,4.972135954999581,4.972135954999581
5,seeqst_uniform,10,mean,1,30,0.0,4.972135954999581,4.972135954999581
5,seeqst_uniform,10,mean,1,100,0.0,4.972135954999581,4.972135954999581
5,seeqst_uniform,10,mean,1,300,-13.653333333333334,-8.681197378333753,8.681197378333753
5,seeqst_uniform,10,mean,1,500,-10.24,-5.267864045000419,5.267864045000419
5,seeqst_uniform,10,mean,1,750,-12.288,-7.315864045000419,7.315864045000419
5,seeqst_uniform,10,mean,1,1000,-8.192,-3.219864045000419,3.219864045000419
5,seeqst_binomial_q0.09091,10,mean,1,10,-25.937424604112483,-20.9652886491129,20.9652886491129
5,seeqst_binomial_q0.09091,10,mean,1,30,-34.58323280548331,-29.611096850483733,29.611096850483733
5,seeqst_binomial_q0.09091,10,mean,1,100,-15.56245476246749,-10.59031880746791,10.59031880746791
5,seeqst_binomial_q0.09091,10,mean,1,300,-11.23955066178208,-6.267414706782498,6.267414706782498
5,seeqst_binomial_q0.09091,10,mean,1,500,-10.893718333727245,-5.921582378727663,5.921582378727663
5,seeqst_binomial_q0.09091,10,mean,1,750,-9.337472857480497,-4.365336902480916,4.365336902480916
5,seeqst_binomial_q0.09091,10,mean,1,1000,-8.299975873315995,-3.327839918316414,3.327839918316414
5,seeqst_binomial_q0.5,10,mean,1,10,0.0,4.972135954999581,4.972135954999581
5,seeqst_binomial_q0.5,10,mean,1,30,0.0,4.972135954999581,4.972135954999581
5,seeqst_binomial_q0.5,10,mean,1,100,-10.24,-5.267864045000419,5.267864045000419
5,seeqst_binomial_q0.5,10,mean,1,300,3.4133333333333336,8.385469288332915,8.385469288332915
5,seeqst_binomial_q0.5,10,mean,1,500,4.096,9.068135954999581,9.068135954999581
5,seeqst_binomial_q0.5,10,mean,1,750,-4.096,0.8761359549995813,0.8761359549995813
5,seeqst_binomial_q0.5,10,mean,1,1000,-3.072,1.9001359549995813,1.9001359549995813
6,pauli,10,mean,1,10,-9.674999999999995,-4.702864045000414,4.702864045000414
6,pauli,10,mean,1,30,-3.075000000000001,1.8971359549995803,1.8971359549995803
6,pauli,10,mean,1,100,-3.1275000000000004,1.844635954999581,1.844635954999581
6,pauli,10,mean,1,300,-5.505,-0.5328640450004185,0.5328640450004185
6,pauli,10,mean,1,500,-5.5845,-0.6123640450004189,0.6123640450004189
6,pauli,10,mean,1,750,-4.734000000000001,0.2381359549995805,0.2381359549995805
6,pauli,10,mean,1,1000,-3.672000000000001,1.3001359549995803,1.3001359549995803
6,clifford,10,mean,1,10,-51.24999999999966,-46.27786404500008,46.27786404500008
6,clifford,10,mean,1,30,-25.624999999999865,-20.652864045000285,20.652864045000285
6,clifford,10,mean,1,100,-5.124999999999961,-0.15286404500037953,0.15286404500037953
6,clifford,10,mean,1,300,-8.54166666666664,-3.569530711667058,3.569530711667058
6,clifford,10,mean,1,500,-10.249999999999979,-5.277864045000397,5.277864045000397
6,clifford,10,mean,1,750,-9.908333333333312,-4.9361973783337305,4.9361973783337305
6,clifford,10,mean,1,1000,-8.712499999999979,-3.7403640450003977,3.7403640450003977
6,seeqst_uniform,10,mean,1,10,0.0,4.972135954999581,4.972135954999581
6,seeqst_uniform,10,mean,1,30,-34.13333333333333,-29.161197378333753,29.161197378333753
6,seeqst_uniform,10,mean,1,100,-10.24,-5.267864045000419,5.267864045000419
6,seeqst_uniform,10,mean,1,300,-6.826666666666667,-1.8545307116670857,1.8545307116670857
6,seeqst_uniform,10,mean,1,500,-6.144,-1.1718640450004187,1.1718640450004187
6,seeqst_uniform,10,mean,1,750,-4.096,0.8761359549995813,0.8761359549995813
6,seeqst_uniform,10,mean,1,1000,-6.144,-1.1718640450004187,1.1718640450004187
6,seeqst_binomial_q0.09091,10,mean,1,10,0.0,4.972135954999581,4.972135954999581
6,seeqst_binomial_q0.09091,10,mean,1,30,0.0,4.972135954999581,4.972135954999581
6,seeqst_binomial_q0.09091,10,mean,1,100,-5.187484920822496,-0.21534896582291463,0.21534896582291463
6,seeqst_binomial_q0.09091,10,mean,1,300,-0.8645808201370827,4.107555134862499,4.107555134862499
6,seeqst_binomial_q0.09091,10,mean,1,500,1.556245476246749,6.528381431246331,6.528381431246331
6,seeqst_binomial_q0.09091,10,mean,1,750,-0.3458323280548331,4.626303626944749,4.626303626944749
