state_type,ensemble,n_sample,rmse_mean,rmse_std,max_error_mean,max_error_std,num_state_repeats,num_observable_repeats
haar_random,clifford,10,2.446186310360839,0.6134822706084535,8.052577685293151,2.711133647737598,10,50
haar_random,clifford,50,1.1161676542971886,0.16474390859423765,3.1923491615254878,0.7685667177262541,10,50
haar_random,clifford,100,0.8163260837188772,0.10764582933807479,2.1461743139416014,0.4207621604209354,10,50
haar_random,clifford,200,0.5702569791334569,0.06945912775739752,1.45646530914414,0.2840992925149464,10,50
haar_random,clifford,400,0.38959829267146684,0.05114253820462969,1.0002217921012908,0.1828574426813194,10,50
haar_random,clifford,600,0.323751241047586,0.04226917822752745,0.8173089450990603,0.1588764426859536,10,50
haar_random,clifford,800,0.27522789514901236,0.03302303383599834,0.6921204591706677,0.1280737069890632,10,50
haar_random,clifford,1000,0.2482768558341332,0.03022386895002528,0.6154597820781236,0.14853734656145223,10,50
haar_random,pauli,10,6.829290588298583,6.379677436628039,40.501327727010356,36.110665814339114,10,50
haar_random,pauli,50,3.7638278233466202,1.4118441801505373,15.55162310527013,5.379820573564083,10,50
haar_random,pauli,100,2.74565975640237,0.7191025275437429,9.257259680860173,3.1200853467838514,10,50
haar_random,pauli,200,1.907521892905493,0.3670298363064501,5.904472857075782,1.910531960821116,10,50
haar_random,pauli,400,1.3452053798975503,0.20086306236488388,3.788642777037888,0.7978092961040124,10,50
haar_random,pauli,600,1.072075087756553,0.1366850177154212,2.9031101953532374,0.6781216738718975,10,50
haar_random,pauli,800,0.9628793029113889,0.1297453376595187,2.5903170459395746,0.6536566955868778,10,50
haar_random,pauli,1000,0.8586678475316377,0.1042372660484582,2.2729464027623356,0.5383718818426356,10,50
haar_random,seeqst_binomial_tuned,10,1.6106879948692943,0.5879702223481164,3.8775142020229847,1.7572417903288928,10,50
haar_random,seeqst_binomial_tuned,50,0.7846654940087431,0.11716163049563554,1.8937417561490584,0.4708153411874061,10,50
haar_random,seeqst_binomial_tuned,100,0.5539467813883541,0.07690510801874195,1.3962994680451208,0.2858060799324464,10,50
haar_random,seeqst_binomial_tuned,200,0.3944476037529299,0.047886596950579834,0.9787318169560502,0.17832660564705025,10,50
haar_random,seeqst_binomial_tuned,400,0.2759448886097291,0.031019414081034896,0.719535151693515,0.14872410136827546,10,50
haar_random,seeqst_binomial_tuned,600,0.22090670708790722,0.02524498607005297,0.5627052472300208,0.10715943804474416,10,50
haar_random,seeqst_binomial_tuned,800,0.19323425473539432,0.02269172382810717,0.48573479160460303,0.09158955748014766,10,50
haar_random,seeqst_binomial_tuned,1000,0.17290267237227508,0.01918489443118349,0.4315113297809565,0.07363304804125334,10,50
haar_random,seeqst_uniform,10,3.480857543487611,2.020510625488745,10.291731723247542,5.121539772750277,10,50
haar_random,seeqst_uniform,50,1.5166808790895987,0.3713818079348722,4.167303599039795,1.5130312031594508,10,50
haar_random,seeqst_uniform,100,1.0588060834083117,0.20720855793945586,2.932823478303036,0.7669901968573513,10,50
haar_random,seeqst_uniform,200,0.774880526659479,0.1015391735164601,1.9595733638005457,0.3681789198163817,10,50
haar_random,seeqst_uniform,400,0.5713660783852214,0.07982700846110655,1.4249767151615103,0.27205214753290974,10,50
haar_random,seeqst_uniform,600,0.46518944341633894,0.06224797706995518,1.1282791922241187,0.2196152436230292,10,50
haar_random,seeqst_uniform,800,0.4000961593250403,0.050643145969731386,1.0080865414582236,0.20976203537115054,10,50
haar_random,seeqst_uniform,1000,0.3507874484768782,0.038421257850244306,0.8571588101080388,0.15926717175536598,10,50
