state_repeat,obs_repeat,state_type,ensemble,n,m,num_terms,num_observables,min_xy,rest_mode,coeff_dist,estimator,mom_num_groups,n_sample,rmse,max_error
0,2,haar_random,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,100,13.864268857785667,29.747320110202637
0,2,haar_random,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,300,4.641862346145792,9.922266224325766
0,2,haar_random,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,1000,2.8566703059792777,5.6729713955774645
0,2,haar_random,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,3000,1.4067553479778736,3.212834745716293
0,2,haar_random,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,10000,0.5793504125840283,1.1370977589542155
0,2,haar_random,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,10,6.27698918239807,19.577914133094456
0,2,haar_random,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,30,9.082001591108739,20.552894685585485
0,2,haar_random,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,100,2.8139147162923357,6.996580088455756
0,2,haar_random,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,300,1.545611666940161,3.1496011748868917
0,2,haar_random,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,1000,0.8725051605526287,1.6786090328631025
0,2,haar_random,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,3000,0.5695431699773544,1.0954562101368126
0,2,haar_random,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,10000,0.33536222918463543,0.47182899112656357
0,2,haar_random,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,10,2.5389719274541953,6.717522825457211
0,2,haar_random,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,30,12.372149631851014,36.70541208933054
0,2,haar_random,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,100,9.328216094650692,28.30058032634049
0,2,haar_random,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,300,3.8842556266618615,10.587000976355995
0,2,haar_random,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,1000,1.8643653253827746,5.434854017619182
0,2,haar_random,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,3000,0.6615610618829391,1.4739763597838607
0,2,haar_random,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,10000,0.460764409240984,0.9549612636784636
0,0,ghz,pauli,9,2,5,10,1,z,normal,mean,1,10,0.0,0.0
0,0,ghz,pauli,9,2,5,10,1,z,normal,mean,1,30,0.0,0.0
0,0,ghz,pauli,9,2,5,10,1,z,normal,mean,1,100,0.0,0.0
0,0,ghz,pauli,9,2,5,10,1,z,normal,mean,1,300,0.0,0.0
0,0,ghz,pauli,9,2,5,10,1,z,normal,mean,1,1000,7.758996423946393,14.701857653678749
0,0,ghz,pauli,9,2,5,10,1,z,normal,mean,1,3000,4.562337485707987,8.727006184572849
0,0,ghz,pauli,9,2,5,10,1,z,normal,mean,1,10000,3.0800573353757756,6.576468090567556
0,0,ghz,clifford,9,2,5,10,1,z,normal,mean,1,10,18.74173950137529,59.266584137894334
0,0,ghz,clifford,9,2,5,10,1,z,normal,mean,1,30,6.247246500458429,19.755528045964777
0,0,ghz,clifford,9,2,5,10,1,z,normal,mean,1,100,2.234832160272467,5.926658413789434
0,0,ghz,clifford,9,2,5,10,1,z,normal,mean,1,300,2.087217633750367,3.7795718681852644
0,0,ghz,clifford,9,2,5,10,1,z,normal,mean,1,1000,1.2710833183479193,2.378429058808025
0,0,ghz,clifford,9,2,5,10,1,z,normal,mean,1,3000,0.9703738477853775,2.1656803116050605
0,0,ghz,clifford,9,2,5,10,1,z,normal,mean,1,10000,0.5785979368246361,1.2342419379860496
0,0,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,10,0.0,0.0
0,0,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,30,0.0,0.0
0,0,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,100,12.012158676211257,33.69501328201629
0,0,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,300,3.659504993950202,8.334728900795474
0,0,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,1000,1.2254851527943493,3.0659120829067334
0,0,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,3000,1.015104982524982,1.6293645802918941
0,0,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,10000,0.7834509911470384,1.6552732164057513
0,0,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,10,14.376708728827621,44.18781256752759
0,0,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,30,7.250308314675466,21.055097085169322
0,0,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,100,3.8255542630315493,10.299844873442973
0,0,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,300,3.469887770507495,10.161561939054849
0,0,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,1000,1.3044890330730619,3.1018710948399195
0,0,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,3000,0.3956218742587154,0.6471442271090275
0,0,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,10000,0.2296909702935149,0.39865507549360885
0,0,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,10,20.54731367195816,63.99912808625869
0,0,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,30,7.625717992671618,21.333042695419564
0,0,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,100,2.6271781391221807,7.351024001502971
