state_repeat,obs_repeat,state_type,ensemble,n,m,num_terms,num_observables,min_xy,rest_mode,coeff_dist,estimator,mom_num_groups,n_sample,rmse,max_error
0,1,haar_random,clifford,6,5,5,10,1,random,normal,mean,1,300,1.091204409641473,2.2162384098288572
0,1,haar_random,clifford,6,5,5,10,1,random,normal,mean,1,1000,0.46779169627565437,0.8062054987218199
0,1,haar_random,clifford,6,5,5,10,1,random,normal,mean,1,3000,0.2313022471186887,0.4401749209851128
0,1,haar_random,clifford,6,5,5,10,1,random,normal,mean,1,10000,0.20425494783034262,0.4132455975304283
0,1,haar_random,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,10,3.712573364615021,9.114571028082265
0,1,haar_random,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,30,3.865551063937459,10.062234940319378
0,1,haar_random,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,100,1.9833078404845053,3.5635207820716
0,1,haar_random,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,300,1.0052493808962062,2.355407483915189
0,1,haar_random,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,1000,0.9383278255725401,1.646329524004248
0,1,haar_random,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,3000,0.44019917537459785,0.9183049547726174
0,1,haar_random,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,10000,0.19650513808133319,0.42822358810570094
0,1,haar_random,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,10,5.91776237901175,15.241037785334337
0,1,haar_random,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,30,1.990884011174218,5.098416380236687
0,1,haar_random,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,100,1.0790361984651375,2.3819727684429814
0,1,haar_random,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,300,7.70555905408361,19.728539118114952
0,1,haar_random,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,1000,2.4295622363021243,5.6819484145842525
0,1,haar_random,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,3000,1.839749144179365,3.986038761253263
0,1,haar_random,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,10000,1.53336154644259,3.1956228946005307
0,1,haar_random,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,10,7.514162498046374,23.66179510606846
0,1,haar_random,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,30,3.525332654621172,10.908937552323518
0,1,haar_random,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,100,1.8515196374617775,3.2580904075022303
0,1,haar_random,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,300,1.323373549726455,3.9169357859054026
0,1,haar_random,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,1000,3.2119636052326688,9.07251445239674
0,1,haar_random,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,3000,0.8203554364450278,1.5536503738269538
0,1,haar_random,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,10000,0.7815627849419423,1.6036554017612283
0,2,haar_random,pauli,6,5,5,10,1,random,normal,mean,1,10,10.847210034308011,29.3790930412901
0,2,haar_random,pauli,6,5,5,10,1,random,normal,mean,1,30,5.079661995671586,9.714994717505705
0,2,haar_random,pauli,6,5,5,10,1,random,normal,mean,1,100,1.7452057433563912,2.8724512521339514
0,2,haar_random,pauli,6,5,5,10,1,random,normal,mean,1,300,1.600125501956128,3.965216691673559
0,2,haar_random,pauli,6,5,5,10,1,random,normal,mean,1,1000,0.7618799056319312,1.4122932323727575
0,2,haar_random,pauli,6,5,5,10,1,random,normal,mean,1,3000,0.5703021809743781,1.3813578258225967
0,2,haar_random,pauli,6,5,5,10,1,random,normal,mean,1,10000,0.22222954514196258,0.5048280887071919
0,2,haar_random,clifford,6,5,5,10,1,random,normal,mean,1,10,4.938579570777453,12.457815606112625
0,2,haar_random,clifford,6,5,5,10,1,random,normal,mean,1,30,2.263306857687046,3.5943378394988756
0,2,haar_random,clifford,6,5,5,10,1,random,normal,mean,1,100,2.0576623198742534,4.721603413641571
0,2,haar_random,clifford,6,5,5,10,1,random,normal,mean,1,300,1.2833710108567777,2.354861225317132
0,2,haar_random,clifford,6,5,5,10,1,random,normal,mean,1,1000,0.6028098906130884,1.4007000496359536
0,2,haar_random,clifford,6,5,5,10,1,random,normal,mean,1,3000,0.262458460862427,0.5518124168502877
0,2,haar_random,clifford,6,5,5,10,1,random,normal,mean,1,10000,0.10896699904634352,0.18058296423161418
0,2,haar_random,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,10,8.009616474831638,17.175780776518902
0,2,haar_random,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,30,4.34104606211524,7.750583149684961
0,2,haar_random,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,100,2.5408763970856185,4.07760860620917
0,2,haar_random,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,300,1.218691308007337,2.3492664274785446
0,2,haar_random,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,1000,0.6152458427372127,1.2068374593525817
0,2,haar_random,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,3000,0.3584790147686132,0.5512549081528921
0,2,haar_random,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,10000,0.23261933265900311,0.5209951366845471
0,2,haar_random,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,10,3.2886814103505397,6.772664264510379
0,2,haar_random,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,30,199.39599221602847,630.5032646405374
0,2,haar_random,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,100,59.75639911315407,188.90529398127765
0,2,haar_random,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,300,20.044403845639383,63.16441090217464
0,2,haar_random,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,1000,5.9529614234420345,18.70363785976881
0,2,haar_random,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,3000,4.153860407951388,12.151448202724275
0,2,haar_random,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,10000,2.3528377822763815,4.198088830965311
0,2,haar_random,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,10,3.810271495043664,11.89899478065207
0,2,haar_random,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,30,2.763228079919025,5.521168458214326
0,2,haar_random,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,100,0.9352704013032764,1.620602604695553
0,2,haar_random,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,300,3.066642639069458,5.595108836190799
0,2,haar_random,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,1000,1.6779943885493993,3.3721655038405927
0,2,haar_random,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,3000,6.125177486852778,14.423946823209546
0,2,haar_random,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,10000,1.8282191018494203,4.001242896113202
0,0,ghz,pauli,6,5,5,10,1,random,normal,mean,1,10,3.9798223049420245,12.49142499852716
0,0,ghz,pauli,6,5,5,10,1,random,normal,mean,1,30,3.6591699221819676,9.667894514305498
0,0,ghz,pauli,6,5,5,10,1,random,normal,mean,1,100,1.240573457626185,2.7414629711145206
0,0,ghz,pauli,6,5,5,10,1,random,normal,mean,1,300,0.9653494847691976,1.8646800843908022
0,0,ghz,pauli,6,5,5,10,1,random,normal,mean,1,1000,1.3324818188615049,3.4249796437891047
0,0,ghz,pauli,6,5,5,10,1,random,normal,mean,1,3000,1.2014590495679323,2.3964612353686734
0,0,ghz,pauli,6,5,5,10,1,random,normal,mean,1,10000,0.5267459847030684,1.0407591559089178
0,0,ghz,clifford,6,5,5,10,1,random,normal,mean,1,10,3.599563328042482,9.83540655271266
0,0,ghz,clifford,6,5,5,10,1,random,normal,mean,1,30,4.527028891850992,10.70307339803713
0,0,ghz,clifford,6,5,5,10,1,random,normal,mean,1,100,1.760716918290852,2.6411874550031693
0,0,ghz,clifford,6,5,5,10,1,random,normal,mean,1,300,1.4315479705626124,3.3422472298210413
0,0,ghz,clifford,6,5,5,10,1,random,normal,mean,1,1000,0.6235216314499118,1.6629862439395884
0,0,ghz,clifford,6,5,5,10,1,random,normal,mean,1,3000,0.3821083850181992,0.758534720699127
0,0,ghz,clifford,6,5,5,10,1,random,normal,mean,1,10000,0.17674996762678238,0.31827373640348494
0,0,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,10,1.8752412226243962,5.9153247308906804
0,0,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,30,4.157629181761999,7.851506224288025
0,0,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,100,2.2720273405417606,3.9661054998133953
0,0,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,300,1.1460512044391304,2.698583593353106
0,0,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,1000,0.7127093414590568,1.4349756679419747
0,0,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,3000,0.4014845901655009,0.8965528551500562
0,0,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,10000,0.15103703842033972,0.2130410132100647
0,0,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,10,0.7572932682511399,1.8799564438415064
0,0,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,30,7.185552284372476,22.11600747140243
0,0,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,100,18.308269513911473,56.47762807672163
0,0,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,300,6.190029501487583,18.825876025573876
0,0,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,1000,2.96903202162318,6.846552365880843
0,0,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,3000,2.0131208720515787,4.857909264965404
0,0,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,10000,0.8358959888728382,1.762466206345835
0,0,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,10,27.216560024464503,86.0639799152047
0,0,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,30,9.213882836582929,28.687993305068233
0,0,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,100,0.7199500724296946,1.3810132558608637
0,0,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,300,2.0139337451797656,6.135800419636222
0,0,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,1000,2.122912416840599,6.2537497920828615
0,0,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,3000,1.7237141968736729,3.780979536452121
0,0,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,10000,0.8099282384041634,1.4030912317163866
0,1,ghz,pauli,6,5,5,10,1,random,normal,mean,1,10,3.827357249379136,7.032228174954899
0,1,ghz,pauli,6,5,5,10,1,random,normal,mean,1,30,5.744673310429187,16.018398443048095
0,1,ghz,pauli,6,5,5,10,1,random,normal,mean,1,100,4.12075314184099,10.796707488695128
0,1,ghz,pauli,6,5,5,10,1,random,normal,mean,1,300,1.9502381962711384,4.595368427970074
0,1,ghz,pauli,6,5,5,10,1,random,normal,mean,1,1000,0.9817509554810917,1.996133515732374
0,1,ghz,pauli,6,5,5,10,1,random,normal,mean,1,3000,0.6932978330461487,1.1772289667651121
0,1,ghz,pauli,6,5,5,10,1,random,normal,mean,1,10000,0.7482728930886544,1.758600403967825
0,1,ghz,clifford,6,5,5,10,1,random,normal,mean,1,10,3.632572760442168,9.612378297254198
0,1,ghz,clifford,6,5,5,10,1,random,normal,mean,1,30,2.715276852533466,4.878755193022842
0,1,ghz,clifford,6,5,5,10,1,random,normal,mean,1,100,1.3785246817876091,2.2274373233086653
0,1,ghz,clifford,6,5,5,10,1,random,normal,mean,1,300,0.4393837632229593,0.800685355254918
0,1,ghz,clifford,6,5,5,10,1,random,normal,mean,1,1000,0.6976818953334568,1.8896938217442025
0,1,ghz,clifford,6,5,5,10,1,random,normal,mean,1,3000,0.3699186868424065,0.861595531913073
0,1,ghz,clifford,6,5,5,10,1,random,normal,mean,1,10000,0.1324337859432109,0.2536813837299811
0,1,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,10,12.091580710845605,25.969617308369344
0,1,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,30,7.713251393976403,16.51118593079941
0,1,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,100,3.3145314688639855,6.542881320684083
0,1,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,300,1.3562655263475454,2.9115489874586036
0,1,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,1000,0.7909143331153706,1.5304612415583678
0,1,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,3000,0.35288715678687205,0.9114127426051473
0,1,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,10000,0.23113517864330968,0.4930492892115659
0,1,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,10,0.4000743297230379,1.247277519614006
0,1,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,30,0.9119182693109523,1.639254082853039
0,1,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,100,2.858386788813441,8.739476661036148
0,1,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,300,0.9981518323880036,1.7679667443653049
0,1,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,1000,1.0925466025441757,2.1647021369383137
0,1,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,3000,1.6038972980384667,4.578196408785796
0,1,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,10000,0.597579286772696,1.2638482394563457
0,1,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,10,137.31642443905133,434.23055061387174
0,1,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,30,45.77217047947733,144.74351687129058
0,1,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,100,14.862269088339914,46.594104972805525
0,1,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,300,5.055715736229682,15.440487853976098
0,1,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,1000,1.4584892806158727,4.270577784786391
0,1,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,3000,1.909386397594018,3.548032890132788
0,1,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,10000,1.4191484426522283,2.8554040520543285
0,2,ghz,pauli,6,5,5,10,1,random,normal,mean,1,10,0.8037996562826326,1.9146713713230472
0,2,ghz,pauli,6,5,5,10,1,random,normal,mean,1,30,3.3779449638783756,10.487207209107405
0,2,ghz,pauli,6,5,5,10,1,random,normal,mean,1,100,1.5658893392198276,3.2230560927511975
0,2,ghz,pauli,6,5,5,10,1,random,normal,mean,1,300,0.9922991761487419,2.365747050293403
0,2,ghz,pauli,6,5,5,10,1,random,normal,mean,1,1000,0.9232178114581551,1.3736638123349878
0,2,ghz,pauli,6,5,5,10,1,random,normal,mean,1,3000,0.6963001031098638,1.3666730776657143
0,2,ghz,pauli,6,5,5,10,1,random,normal,mean,1,10000,0.2402587889812929,0.4106947635671827
0,2,ghz,clifford,6,5,5,10,1,random,normal,mean,1,10,1.7517159215387812,3.9660449172198304
0,2,ghz,clifford,6,5,5,10,1,random,normal,mean,1,30,4.319710398234015,10.07947180987557
0,2,ghz,clifford,6,5,5,10,1,random,normal,mean,1,100,1.9538596240459731,5.275175273615557
0,2,ghz,clifford,6,5,5,10,1,random,normal,mean,1,300,0.6329878611703756,0.9909295116186843
0,2,ghz,clifford,6,5,5,10,1,random,normal,mean,1,1000,0.2555574900150308,0.49645255745743644
0,2,ghz,clifford,6,5,5,10,1,random,normal,mean,1,3000,0.26205270225816074,0.5076453862940199
0,2,ghz,clifford,6,5,5,10,1,random,normal,mean,1,10000,0.1977358381585388,0.38417471715448276
0,2,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,10,7.5957384201330775,22.678547588977448
0,2,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,30,1.154979544257589,2.638094866572858
0,2,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,100,1.2942571320260756,2.068304027150819
0,2,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,300,1.2449669653034845,2.895303117000742
0,2,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,1000,0.5670147019383394,1.2999590408562585
0,2,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,3000,0.4516164430465682,0.7824039882371154
0,2,ghz,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,10000,0.2205362989730811,0.5486144545203401
0,2,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,10,1.7811225052088526,4.60778225934073
0,2,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,30,4.752310645547656,14.256569684973437
0,2,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,100,20.144956383387182,48.19413415532721
0,2,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,300,7.341764253590058,18.462239947483283
0,2,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,1000,3.37547620227217,6.292938853310377
0,2,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,3000,5.088996286196572,11.626725656011496
0,2,ghz,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,10000,1.8227293719173658,3.7296259824619717
0,2,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,10,19.736643453881168,62.412746680916904
0,2,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,30,6.648989526674754,20.804248893638967
0,2,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,100,1.101822500240774,3.028511128040977
0,2,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,300,1.2623859979062275,3.412064470037148
0,2,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,1000,1.7630928989419579,5.367036969935023
0,2,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,3000,1.6803715028934458,2.9236306316029257
0,2,ghz,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,10000,0.9523655305519863,2.389204433922328
0,0,random_stabilizer,pauli,6,5,5,10,1,random,normal,mean,1,10,0.09896002584060247,0.28893245370942483
0,0,random_stabilizer,pauli,6,5,5,10,1,random,normal,mean,1,30,3.3036078639785784,6.766609184127096
0,0,random_stabilizer,pauli,6,5,5,10,1,random,normal,mean,1,100,2.1312828321876394,4.1439850444182165
0,0,random_stabilizer,pauli,6,5,5,10,1,random,normal,mean,1,300,2.022631046614862,4.703782586900018
0,0,random_stabilizer,pauli,6,5,5,10,1,random,normal,mean,1,1000,1.0139531342676924,2.559019806686355
0,0,random_stabilizer,pauli,6,5,5,10,1,random,normal,mean,1,3000,0.6909422199294162,1.1511330155098982
0,0,random_stabilizer,pauli,6,5,5,10,1,random,normal,mean,1,10000,0.32467992697324066,0.6769215929674546
0,0,random_stabilizer,clifford,6,5,5,10,1,random,normal,mean,1,10,5.239556515287203,13.522462730346103
0,0,random_stabilizer,clifford,6,5,5,10,1,random,normal,mean,1,30,2.8823971865579785,5.041418412897414
0,0,random_stabilizer,clifford,6,5,5,10,1,random,normal,mean,1,100,1.7202896758436148,3.295161153988099
0,0,random_stabilizer,clifford,6,5,5,10,1,random,normal,mean,1,300,0.8180555766619173,1.80612658965569
0,0,random_stabilizer,clifford,6,5,5,10,1,random,normal,mean,1,1000,0.3632628038475961,0.7253573372030683
0,0,random_stabilizer,clifford,6,5,5,10,1,random,normal,mean,1,3000,0.27796588409042267,0.576332540990108
0,0,random_stabilizer,clifford,6,5,5,10,1,random,normal,mean,1,10000,0.129602142365943,0.3084208443870168
0,0,random_stabilizer,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,10,0.40750479022729225,1.2558342158801636
0,0,random_stabilizer,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,30,6.251230531037062,18.42045402403472
0,0,random_stabilizer,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,100,2.885280335428565,5.4502551160118085
0,0,random_stabilizer,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,300,1.5545045991998983,3.218362058607515
0,0,random_stabilizer,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,1000,0.7993786090765186,2.1734979234932084
0,0,random_stabilizer,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,3000,0.40851934091189207,0.9534898652999857
0,0,random_stabilizer,seeqst_uniform,6,5,5,10,1,random,normal,mean,1,10000,0.2878007371242598,0.5991481757888184
0,0,random_stabilizer,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,10,2.6314397692723994,8.316325548598806
0,0,random_stabilizer,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,30,2.8029203401656866,7.524633015370122
0,0,random_stabilizer,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,100,0.9854203475068529,2.2573899046110366
0,0,random_stabilizer,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,300,2.0988805658168412,6.336413317845946
0,0,random_stabilizer,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,1000,1.7601875777430835,4.219201004578818
0,0,random_stabilizer,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,3000,1.7798477264988002,5.187499218750002
0,0,random_stabilizer,seeqst_binomial_tuned,6,5,5,10,1,random,normal,mean,1,10000,0.9456619498326304,1.784247356549065
0,0,random_stabilizer,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,10,0.2004357689261975,0.44894742331615944
0,0,random_stabilizer,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,30,1.4250284349300966,4.288605788539575
0,0,random_stabilizer,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,100,1.0819385107049406,2.1441616799749226
0,0,random_stabilizer,seeqst_binomial_untuned,6,5,5,10,1,random,normal,mean,1,300,1.364242478009777,3.408755902576614
