state_type,n,k,ensemble,pauli_index,pauli_label,true_value,empirical_mean,abs_bias,empirical_var,theory_var_bound,sample_complexity_eps,num_shots
haar_random,2,2,clifford,2,ZY,-0.2795274391233823,-0.3999999999999999,0.12047256087661762,5.525083612040145,12.0,552.5083612040144,300
haar_random,2,2,clifford,3,XZ,0.7531462292278572,0.6499999999999999,0.10314622922785732,3.673076923076923,12.0,367.3076923076922,300
haar_random,2,2,clifford,4,ZZ,-0.03757998721056055,0.06666666666666664,0.10424665387722719,5.513935340022303,12.0,551.3935340022301,300
haar_random,2,2,clifford,5,ZX,-0.5991083803888476,-0.7499999999999999,0.15089161961115227,4.201505016722407,12.0,420.1505016722406,300
haar_random,2,2,seeqst,0,ZX,-0.5991083803888476,-0.5066666666666667,0.09244171372218091,7.6621627647714785,,766.2162764771477,300
haar_random,2,2,seeqst,1,ZY,-0.2795274391233823,-0.4266666666666667,0.1471392275432844,8.379219620958755,,837.9219620958754,300
haar_random,2,2,seeqst,2,ZY,-0.2795274391233823,-0.4266666666666667,0.1471392275432844,8.379219620958755,,837.9219620958754,300
haar_random,2,2,seeqst,3,XZ,0.7531462292278572,0.48,0.27314622922785725,6.618327759197294,,661.8327759197293,300
haar_random,2,2,seeqst,4,ZZ,-0.03757998721056055,-0.006666666666666661,0.03091332054389389,2.100289855072465,,210.02898550724646,300
haar_random,2,2,seeqst,5,ZX,-0.5991083803888476,-0.5066666666666667,0.09244171372218091,7.6621627647714785,,766.2162764771477,300
haar_random,3,1,pauli,0,IYI,0.12597342190846264,-2.960594732333751e-18,0.12597342190846264,2.8294314381270897,3.0,282.9431438127089,300
haar_random,3,1,pauli,1,IZI,-0.20967896325880853,-0.13999999999999999,0.06967896325880854,2.930167224080263,3.0,293.0167224080263,300
haar_random,3,1,pauli,2,IZI,-0.20967896325880853,-0.13999999999999999,0.06967896325880854,2.930167224080263,3.0,293.0167224080263,300
haar_random,3,1,pauli,3,ZII,-0.5120019785830414,-0.5499999999999999,0.037998021416958516,2.4958193979933094,3.0,249.58193979933088,300
haar_random,3,1,pauli,4,IIY,-0.4791011621814538,-0.5999999999999999,0.12089883781854605,2.588628762541811,3.0,258.86287625418106,300
haar_random,3,1,pauli,5,IIX,0.48186226207980065,0.6399999999999999,0.15813773792019925,2.7194648829431367,3.0,271.9464882943136,300
haar_random,3,1,clifford,0,IYI,0.12597342190846264,2.610682417901712e-17,0.1259734219084626,10.294314381270878,24.0,1029.4314381270876,300
haar_random,3,1,clifford,1,IZI,-0.20967896325880853,-0.1799999999999998,0.029678963258808727,8.636387959866234,24.0,863.6387959866232,300
haar_random,3,1,clifford,2,IZI,-0.20967896325880853,-0.1799999999999998,0.029678963258808727,8.636387959866234,24.0,863.6387959866232,300
haar_random,3,1,clifford,3,ZII,-0.5120019785830414,-0.4199999999999996,0.09200197858304182,7.950100334448103,24.0,795.0100334448101,300
haar_random,3,1,clifford,4,IIY,-0.4791011621814538,-0.5099999999999992,0.03089883781854541,7.053411371237421,24.0,705.341137123742,300
haar_random,3,1,clifford,5,IIX,0.48186226207980065,0.47999999999999926,0.0018622620798013911,10.604949832775857,24.0,1060.4949832775856,300
haar_random,3,1,seeqst,0,IYI,0.12597342190846264,0.0,0.12597342190846264,11.986622073578594,,1198.6622073578592,300
haar_random,3,1,seeqst,1,IZI,-0.20967896325880853,-0.32,0.11032103674119148,1.9307023411371214,,193.0702341137121,300
haar_random,3,1,seeqst,2,IZI,-0.20967896325880853,-0.32,0.11032103674119148,1.9307023411371214,,193.0702341137121,300
haar_random,3,1,seeqst,3,ZII,-0.5120019785830414,-0.52,0.0079980214169586,1.6818729096989964,,168.1872909698996,300
haar_random,3,1,seeqst,4,IIY,-0.4791011621814538,-0.37333333333333335,0.10576782884812047,10.990590858416878,,1099.0590858416876,300
haar_random,3,1,seeqst,5,IIX,0.48186226207980065,0.5866666666666667,0.10480440458686602,19.346978818283294,,1934.697881828329,300
haar_random,3,2,pauli,0,YIZ,-0.03196298847533177,-0.08999999999999998,0.05803701152466821,10.015284280936461,9.0,1001.5284280936459,300
haar_random,3,2,pauli,1,IZX,0.022940344072806554,0.14999999999999994,0.12705965592719337,7.8336120401337945,9.0,783.3612040133793,300
haar_random,3,2,pauli,2,ZXI,-0.5420676535761713,-0.5099999999999999,0.03206765357617136,7.053411371237433,9.0,705.3411371237432,300
haar_random,3,2,pauli,3,IYX,0.49309038908150593,0.4799999999999999,0.013090389081506004,10.063143812708981,9.0,1006.3143812708979,300
haar_random,3,2,pauli,4,YIY,0.09678308607005001,0.29999999999999993,0.20321691392994992,6.953177257525067,9.0,695.3177257525066,300
haar_random,3,2,pauli,5,XIY,0.31711407797544017,0.23999999999999996,0.0771140779754402,8.611103678929803,9.0,861.1103678929801,300
haar_random,3,2,clifford,0,YIZ,-0.03196298847533177,-0.17999999999999994,0.14803701152466817,10.261806020066905,24.0,1026.1806020066902,300
haar_random,3,2,clifford,1,IZX,0.022940344072806554,-0.1499999999999998,0.17294034407280634,8.37541806020067,24.0,837.5418060200667,300
haar_random,3,2,clifford,2,ZXI,-0.5420676535761713,-0.5099999999999993,0.03206765357617192,9.762441471571858,24.0,976.2441471571856,300
haar_random,3,2,clifford,3,IYX,0.49309038908150593,0.4499999999999996,0.04309038908150631,9.278428093645465,24.0,927.8428093645463,300
haar_random,3,2,clifford,4,YIY,0.09678308607005001,0.029999999999999912,0.0667830860700501,6.771672240802662,24.0,677.167224080266,300
haar_random,3,2,clifford,5,XIY,0.31711407797544017,0.2399999999999997,0.07711407797544045,6.985685618729113,24.0,698.5685618729112,300
haar_random,3,2,seeqst,0,YIZ,-0.03196298847533177,0.0,0.03196298847533177,13.698996655518394,,1369.8996655518392,300
haar_random,3,2,seeqst,1,IZX,0.022940344072806554,-0.10666666666666667,0.12960701073947323,18.824704570791564,,1882.470457079156,300
haar_random,3,2,seeqst,2,ZXI,-0.5420676535761713,-0.64,0.09793234642382875,18.425150501672213,,1842.515050167221,300
haar_random,3,2,seeqst,3,IYX,0.49309038908150593,0.6933333333333334,0.20024294425182743,15.785239687848476,,1578.5239687848473,300
haar_random,3,2,seeqst,4,YIY,0.09678308607005001,0.0,0.09678308607005001,10.274247491638796,,1027.4247491638794,300
haar_random,3,2,seeqst,5,XIY,0.31711407797544017,0.7466666666666667,0.42955258869122653,13.139620958751403,,1313.96209587514,300
haar_random,3,3,pauli,0,ZZX,0.09305416219949104,0.8099999999999999,0.7169458378005089,26.161103678929855,27.0,2616.110367892985,300
haar_random,3,3,pauli,1,ZYY,-0.08838332163966373,-0.3599999999999999,0.27161667836033615,34.00374581939815,27.0,3400.374581939814,300
haar_random,3,3,pauli,2,YZX,-0.36074334578963785,-0.3599999999999999,0.0007433457896379725,34.003745819398155,27.0,3400.374581939815,300
haar_random,3,3,pauli,3,ZXY,0.4596989866193084,0.8099999999999998,0.3503010133806914,40.78986622073585,27.0,4078.9866220735844,300
haar_random,3,3,pauli,4,ZXY,0.4596989866193084,0.8099999999999998,0.3503010133806914,40.78986622073585,27.0,4078.9866220735844,300
haar_random,3,3,pauli,5,YXX,0.35333736815429395,-0.08999999999999998,0.4433373681542939,17.058762541806022,27.0,1705.8762541806018,300
haar_random,3,3,clifford,0,ZZX,0.09305416219949104,0.11999999999999976,0.026945837800508715,10.82167224080267,24.0,1082.1672240802668,300
haar_random,3,3,clifford,1,ZYY,-0.08838332163966373,-0.4199999999999996,0.33161667836033587,11.200936454849435,24.0,1120.0936454849432,300
