state_repeat,obs_repeat,state_type,ensemble,n,m,observable_type,rest_mode,l,num_observables,n_sample,rmse,max_error
0,1,haar_random,seeqst_uniform,6,2,at_least,random,2,10,3000,0.16687378886332263,0.3197934908476622
0,1,haar_random,seeqst_binomial_tuned,6,2,at_least,random,2,10,10,0.07298573202342917,0.12362103222710745
0,1,haar_random,seeqst_binomial_tuned,6,2,at_least,random,2,10,30,0.923508400070637,2.9138789677728916
0,1,haar_random,seeqst_binomial_tuned,6,2,at_least,random,2,10,100,0.9438753313437735,1.883766697420458
0,1,haar_random,seeqst_binomial_tuned,6,2,at_least,random,2,10,300,0.7590975446137657,1.3951289677728922
0,1,haar_random,seeqst_binomial_tuned,6,2,at_least,random,2,10,1000,0.3736267055758081,0.8354601575143287
0,1,haar_random,seeqst_binomial_tuned,6,2,at_least,random,2,10,3000,0.14412963071277687,0.2769296641925803
0,1,haar_random,seeqst_binomial_untuned,6,2,at_least,random,2,10,10,5.702580250206832,18.0320888443161
0,1,haar_random,seeqst_binomial_untuned,6,2,at_least,random,2,10,30,2.6726759049168876,6.020831571650533
0,1,haar_random,seeqst_binomial_untuned,6,2,at_least,random,2,10,100,1.1073186493524516,1.7946436759839368
0,1,haar_random,seeqst_binomial_untuned,6,2,at_least,random,2,10,300,0.8116426496715193,1.7456117163754732
0,1,haar_random,seeqst_binomial_untuned,6,2,at_least,random,2,10,1000,0.5027887464756495,0.7841644616000529
0,1,haar_random,seeqst_binomial_untuned,6,2,at_least,random,2,10,3000,0.3116630984511608,0.48156929699099943
0,1,haar_random,seeqst_unifsize_tuned,6,2,at_least,random,2,10,10,0.07298573202342917,0.12362103222710745
0,1,haar_random,seeqst_unifsize_tuned,6,2,at_least,random,2,10,30,1.8683309873687262,3.0323026312122985
0,1,haar_random,seeqst_unifsize_tuned,6,2,at_least,random,2,10,100,0.9224105857663922,1.8323026312122983
0,1,haar_random,seeqst_unifsize_tuned,6,2,at_least,random,2,10,300,0.36716539509815144,0.6921870603743188
0,1,haar_random,seeqst_unifsize_tuned,6,2,at_least,random,2,10,1000,0.29813967235285505,0.5131796641925804
0,1,haar_random,seeqst_unifsize_tuned,6,2,at_least,random,2,10,3000,0.15684732410525434,0.27317966419258033
0,2,haar_random,pauli,6,2,at_least,random,2,10,10,22.961266958414612,72.60959877603464
0,2,haar_random,pauli,6,2,at_least,random,2,10,30,7.5927913333981385,24.00959877603468
0,2,haar_random,pauli,6,2,at_least,random,2,10,100,3.214707369509034,7.369628446584201
0,2,haar_random,pauli,6,2,at_least,random,2,10,300,1.2918320045531189,2.509628446584204
0,2,haar_random,pauli,6,2,at_least,random,2,10,1000,0.4372081829869704,0.6624818333482795
0,2,haar_random,pauli,6,2,at_least,random,2,10,3000,0.3495585031893382,0.6677333025795409
0,2,haar_random,clifford,6,2,at_least,random,2,10,10,2.9424948065623804,6.575171348326625
0,2,haar_random,clifford,6,2,at_least,random,2,10,30,1.557875984644727,2.2588537270409814
0,2,haar_random,clifford,6,2,at_least,random,2,10,100,0.8216858191177687,1.379628446584203
0,2,haar_random,clifford,6,2,at_least,random,2,10,300,0.44668728682502234,0.7251713483266363
0,2,haar_random,clifford,6,2,at_least,random,2,10,1000,0.15163486791218544,0.22959877603468748
0,2,haar_random,clifford,6,2,at_least,random,2,10,3000,0.09852874065458406,0.12126544270135431
0,2,haar_random,seeqst_uniform,6,2,at_least,random,2,10,10,5.691744273732349,12.724828651673363
0,2,haar_random,seeqst_uniform,6,2,at_least,random,2,10,30,1.8776119501666957,4.191495318340029
0,2,haar_random,seeqst_uniform,6,2,at_least,random,2,10,100,0.699615850385011,1.372187060374319
0,2,haar_random,seeqst_uniform,6,2,at_least,random,2,10,300,0.4268286548694467,0.8265129975259138
0,2,haar_random,seeqst_uniform,6,2,at_least,random,2,10,1000,0.26314985069156627,0.43682865167336243
0,2,haar_random,seeqst_uniform,6,2,at_least,random,2,10,3000,0.11015852941804256,0.2491462729590145
0,2,haar_random,seeqst_binomial_tuned,6,2,at_least,random,2,10,10,2.7905805086613378,8.822098776034686
0,2,haar_random,seeqst_binomial_tuned,6,2,at_least,random,2,10,30,0.87123593959296,2.747098776034688
0,2,haar_random,seeqst_binomial_tuned,6,2,at_least,random,2,10,100,0.7974299971108113,1.883766697420458
0,2,haar_random,seeqst_binomial_tuned,6,2,at_least,random,2,10,300,0.5807550735045176,1.3071870603743185
0,2,haar_random,seeqst_binomial_tuned,6,2,at_least,random,2,10,1000,0.23266247128767387,0.43101816665172005
0,2,haar_random,seeqst_binomial_tuned,6,2,at_least,random,2,10,3000,0.23683471285300786,0.37026816665172013
0,2,haar_random,seeqst_binomial_untuned,6,2,at_least,random,2,10,10,0.11327038888144958,0.29040122396531143
0,2,haar_random,seeqst_binomial_untuned,6,2,at_least,random,2,10,30,0.11327038888144958,0.29040122396531143
0,2,haar_random,seeqst_binomial_untuned,6,2,at_least,random,2,10,100,0.8625915372824883,2.105972211619632
0,2,haar_random,seeqst_binomial_untuned,6,2,at_least,random,2,10,300,0.5689025579744121,1.1181935980618949
0,2,haar_random,seeqst_binomial_untuned,6,2,at_least,random,2,10,1000,0.3531995743469509,0.6649616976412696
0,2,haar_random,seeqst_binomial_untuned,6,2,at_least,random,2,10,3000,0.3243053455838801,0.490151397104395
0,2,haar_random,seeqst_unifsize_tuned,6,2,at_least,random,2,10,10,4.056278384731345,9.066823375955938
0,2,haar_random,seeqst_unifsize_tuned,6,2,at_least,random,2,10,30,1.8976158666778724,3.0668233759559373
0,2,haar_random,seeqst_unifsize_tuned,6,2,at_least,random,2,10,100,0.8259660155513319,1.7203715534157948
0,2,haar_random,seeqst_unifsize_tuned,6,2,at_least,random,2,10,300,0.34975822287798003,0.6921870603743188
0,2,haar_random,seeqst_unifsize_tuned,6,2,at_least,random,2,10,1000,0.26801034764168996,0.5131796641925804
0,2,haar_random,seeqst_unifsize_tuned,6,2,at_least,random,2,10,3000,0.15180557580608717,0.27317966419258033
0,0,ghz,pauli,6,2,at_least,random,2,10,10,0.0,0.0
0,0,ghz,pauli,6,2,at_least,random,2,10,30,7.684334714209159,24.29999999999999
0,0,ghz,pauli,6,2,at_least,random,2,10,100,3.9928974442126592,7.2899999999999965
0,0,ghz,pauli,6,2,at_least,random,2,10,300,2.429999999999999,4.859999999999998
0,0,ghz,pauli,6,2,at_least,random,2,10,1000,1.129361943754082,2.186999999999999
0,0,ghz,pauli,6,2,at_least,random,2,10,3000,0.33495238467579225,0.4859999999999998
