method,state_repeat,obs_repeat,state_type,n,num_observables,num_distinct_circuits,n_sample,rmse,mean_variance,max_error,coverage,mean_matches_per_observable
random_seeqst,7,3,ghz,10,100,,50000,0.20228600995620036,2025.848429339539,0.49152,1.0,50000.0
derandomized_seeqst,7,4,ghz,10,100,98.0,10,1.0,0.0,1.0,0.09,0.1
derandomized_seeqst,7,4,ghz,10,100,98.0,30,0.9813067629253163,0.33333333333333337,1.0,0.24,0.3
derandomized_seeqst,7,4,ghz,10,100,98.0,100,0.8487427753595046,0.9875,1.0,0.61,1.03
derandomized_seeqst,7,4,ghz,10,100,98.0,300,0.6474420081698891,0.9794681508967223,1.0,0.9,3.08
derandomized_seeqst,7,4,ghz,10,100,98.0,1000,0.2911739217367409,1.033274276119477,1.0,1.0,10.35
derandomized_seeqst,7,4,ghz,10,100,98.0,3000,0.18358206022138862,0.9998079585882822,0.4666666666666667,1.0,31.17
derandomized_seeqst,7,4,ghz,10,100,98.0,10000,0.09997673515826526,0.999919916681947,0.2621359223300971,1.0,104.18
derandomized_seeqst,7,4,ghz,10,100,98.0,20000,0.07136197654355911,0.9998266571311373,0.16981132075471697,1.0,207.94
derandomized_seeqst,7,4,ghz,10,100,98.0,30000,0.05402403385570289,1.0003568139444932,0.14754098360655737,1.0,311.91
derandomized_seeqst,7,4,ghz,10,100,98.0,40000,0.047975773965886384,1.0001529419348574,0.11650485436893204,1.0,416.02
derandomized_seeqst,7,4,ghz,10,100,98.0,50000,0.04382649480405701,1.0000422722385574,0.13111545988258316,1.0,519.95
random_seeqst,7,4,ghz,10,100,,10,0.0,0.0,0.0,1.0,10.0
random_seeqst,7,4,ghz,10,100,,30,0.0,0.0,0.0,1.0,30.0
random_seeqst,7,4,ghz,10,100,,100,6.144,3774.8735999999985,20.48,1.0,100.0
random_seeqst,7,4,ghz,10,100,,300,2.896309375740099,2236.0269484949686,13.653333333333334,1.0,300.0
